sku_id,avg_stock,avg_reorder,avg_safety,stockout_count,critical_count,sku_name,category,brand
SKU03070,102.5,49.5,12.5,0,0,NovaFresh Surface Cleaners 250ml,Home Care,NovaFresh
SKU03072,56.0,49.0,15.0,0,0,SparkleClean Cheese Family Pack,Dairy & Bakery,SparkleClean
SKU03073,316.35,68.15,26.75,0,0,PrimeCare Kids Wear 100g,Apparel & Footwear,PrimeCare
SKU03075,132.0,79.0,27.0,0,0,PrimeCare OTC Medicine Small,Health & Wellness,PrimeCare
SKU03076,48.0,87.0,22.0,0,0,MetroBrand Footwear 1L,Apparel & Footwear,MetroBrand
SKU03077,28.0,23.5,8.5,0,0,UrbanBite Ice Cream Small,Frozen Foods,UrbanBite
SKU03080,105.0,57.666666666666664,21.0,0,0,CityFresh Home Decor 500ml,Home & Kitchen,CityFresh
SKU03081,59.666666666666664,64.33333333333333,25.666666666666668,0,0,SparkleClean Cookware 500ml,Home & Kitchen,SparkleClean
SKU03082,210.0,83.0,32.0,0,0,GreenValley Biscuits & Cookies Medium,Snacks & Confectionery,GreenValley
SKU03083,149.33333333333334,75.0,28.333333333333332,0,0,ZestyCo Small Appliances 500g,Electronics & Accessories,ZestyCo
SKU03084,117.33333333333333,48.0,12.666666666666666,0,0,PrimeCare Flour & Atta 500g,Grocery,PrimeCare
SKU03086,98.5,75.5,26.0,0,0,PremiumSelect Ready Meals 2L,Frozen Foods,PremiumSelect
SKU03087,118.0,64.0,27.0,0,0,NatureBlend Men's Grooming Family Pack,Personal Care,NatureBlend
SKU03089,260.46666666666664,59.1,19.933333333333334,0,0,NovaFresh Storage & Containers Medium,Home & Kitchen,NovaFresh
SKU03090,274.6296296296296,62.77777777777778,23.333333333333332,0,0,FreshFarm Cooking Oil Medium,Grocery,FreshFarm
SKU03092,247.52380952380952,57.523809523809526,18.0,0,0,BasicNeeds Candy Pack of 6,Snacks & Confectionery,BasicNeeds
SKU03093,102.33333333333333,42.666666666666664,15.0,0,0,CleanWave Storage & Containers 1kg,Home & Kitchen,CleanWave
SKU03095,87.0,70.0,30.0,0,0,GoldenHarvest Batteries Small,Electronics & Accessories,GoldenHarvest
SKU03099,62.333333333333336,56.0,18.333333333333332,0,0,NutriPlus Bottled Water 500g,Beverages,NutriPlus
SKU03100,105.0,59.5,18.5,0,0,NovaFresh Men's Grooming Medium,Personal Care,NovaFresh
SKU03102,74.0,50.0,20.0,0,0,SmartBuy Mobile Accessories Family Pack,Electronics & Accessories,SmartBuy
SKU03103,223.0,77.0,24.0,0,0,CityFresh Soft Drinks Pack of 12,Beverages,CityFresh
SKU03104,172.0,61.0,27.0,0,0,QuickBite Oral Care 1kg,Personal Care,QuickBite
SKU03105,282.58620689655174,60.827586206896555,19.862068965517242,0,0,MetroBrand Candy 250ml,Snacks & Confectionery,MetroBrand
SKU03106,65.25,52.0,19.25,0,0,EliteHome Chocolates Pack of 6,Snacks & Confectionery,EliteHome
SKU03107,103.5,69.5,16.0,0,0,SoftTouch Chocolates 250ml,Snacks & Confectionery,SoftTouch
SKU03108,262.26666666666665,58.06666666666667,20.2,0,0,CrispKing Namkeen 2kg,Snacks & Confectionery,CrispKing
SKU03109,35.0,57.5,17.5,0,0,SoftTouch Ice Cream 1kg,Frozen Foods,SoftTouch
SKU03111,96.0,54.333333333333336,23.333333333333332,0,0,QuickBite Air Fresheners 100g,Home Care,QuickBite
SKU03112,143.16666666666666,66.16666666666667,21.833333333333332,0,0,PureLife Air Fresheners 250g,Home Care,PureLife
SKU03113,75.0,38.0,19.0,0,0,NutriPlus Small Appliances 100g,Electronics & Accessories,NutriPlus
SKU03114,50.0,45.0,15.0,0,0,PurePlus Storage & Containers Small,Home & Kitchen,PurePlus
SKU03115,350.5,72.36666666666666,25.6,0,0,NutriPlus Frozen Vegetables 100g,Frozen Foods,NutriPlus
SKU03118,171.0,77.0,35.0,0,0,EliteHome Batteries 2L,Electronics & Accessories,EliteHome
SKU03119,183.0,67.0,23.5,0,0,CrispKing Soft Drinks 100g,Beverages,CrispKing
SKU03121,259.0,88.0,42.0,0,0,EverydayPlus Bottled Water 500ml,Beverages,EverydayPlus
SKU03123,247.0,96.0,42.0,0,0,SunriseFoods Vitamins & Supplements 250g,Health & Wellness,SunriseFoods
SKU03127,41.0,50.0,15.0,0,0,ZestyCo Spices & Seasoning Small,Grocery,ZestyCo
SKU03129,295.51724137931035,64.82758620689656,21.137931034482758,0,0,PurePlus Notebooks Family Pack,Stationery & Office,PurePlus
SKU03130,129.0,60.333333333333336,20.666666666666668,0,0,SoftTouch Small Appliances 500g,Electronics & Accessories,SoftTouch
SKU03131,69.0,77.0,31.0,0,0,QuickBite Tea Pack of 6,Beverages,QuickBite
SKU03132,79.0,57.333333333333336,21.666666666666668,0,0,NovaFresh Women's Wear 500ml,Apparel & Footwear,NovaFresh
SKU03133,99.5,82.0,22.0,0,0,SparkleClean Notebooks 100g,Stationery & Office,SparkleClean
SKU03135,151.0,93.0,34.0,0,0,EliteHome Bath & Body Pack of 12,Personal Care,EliteHome
SKU03136,83.0,76.5,32.0,0,0,CrispKing Laundry 1kg,Home Care,CrispKing
SKU03138,203.0,83.0,23.0,0,0,CleanWave Biscuits & Cookies Pack of 12,Snacks & Confectionery,CleanWave
SKU03139,279.88461538461536,60.23076923076923,22.307692307692307,0,0,TrueTaste Chocolates 2L,Snacks & Confectionery,TrueTaste
SKU03144,133.5,59.0,22.0,0,0,DailyBest Milk 1kg,Dairy & Bakery,DailyBest
SKU03146,114.33333333333333,52.333333333333336,22.333333333333332,0,0,NovaFresh Kids Wear 500ml,Apparel & Footwear,NovaFresh
SKU03147,101.0,51.333333333333336,14.666666666666666,0,0,NatureBlend Namkeen 100g,Snacks & Confectionery,NatureBlend
SKU03148,23.5,26.0,8.0,0,0,SmartBuy Storage & Containers 250ml,Home & Kitchen,SmartBuy
SKU03149,66.5,56.0,19.0,0,0,HomeStyle Frozen Vegetables 1kg,Frozen Foods,HomeStyle
SKU03150,264.96666666666664,61.1,20.4,0,0,ZestyCo Women's Wear 250g,Apparel & Footwear,ZestyCo
SKU03152,247.3846153846154,54.53846153846154,19.692307692307693,0,0,QuickBite Cheese 250ml,Dairy & Bakery,QuickBite
SKU03155,130.0,56.0,15.0,0,0,NutriPlus Juices Pack of 12,Beverages,NutriPlus
SKU03156,152.0,78.0,32.75,0,0,PureLife Butter & Ghee 1L,Dairy & Bakery,PureLife
SKU03159,68.0,61.0,20.5,0,0,FreshFarm Spices & Seasoning Pack of 12,Grocery,FreshFarm
SKU03160,41.0,65.0,21.0,0,0,MetroBrand Writing Instruments 1L,Stationery & Office,MetroBrand
SKU03161,48.333333333333336,60.333333333333336,16.0,0,0,SmartBuy Frozen Vegetables 100g,Frozen Foods,SmartBuy
SKU03162,108.0,50.0,20.0,0,0,SoftTouch Skin Care Large,Personal Care,SoftTouch
SKU03164,115.0,70.33333333333333,28.0,0,0,EliteHome Candy 500ml,Snacks & Confectionery,EliteHome
SKU03165,89.5,33.0,10.0,0,0,HealthFirst Skin Care 500g,Personal Care,HealthFirst
SKU03166,117.0,51.0,19.5,0,0,NatureBlend Cookware 250g,Home & Kitchen,NatureBlend
SKU03167,159.0,60.0,17.0,0,0,ValueChoice OTC Medicine 2kg,Health & Wellness,ValueChoice
SKU03168,123.2,57.0,21.8,0,0,HealthFirst Oral Care 1kg,Personal Care,HealthFirst
SKU03169,27.0,39.0,15.0,0,0,GoldenHarvest Cheese 1kg,Dairy & Bakery,GoldenHarvest
SKU03170,71.0,91.0,45.0,0,0,PrimeCare Pulses & Lentils 500ml,Grocery,PrimeCare
SKU03172,150.0,70.75,23.5,0,0,ZestyCo Tea 2kg,Beverages,ZestyCo
SKU03173,270.625,58.125,20.208333333333332,0,0,SparkleClean Kids Wear Large,Apparel & Footwear,SparkleClean
SKU03174,117.0,57.0,23.0,0,0,FamilyChoice Vitamins & Supplements Medium,Health & Wellness,FamilyChoice
SKU03177,262.3809523809524,60.904761904761905,22.285714285714285,0,0,BasicNeeds Juices Family Pack,Beverages,BasicNeeds
SKU03178,169.0,62.0,15.0,0,0,PremiumSelect Biscuits & Cookies 2L,Snacks & Confectionery,PremiumSelect
SKU03179,259.23333333333335,60.53333333333333,22.166666666666668,0,0,NatureBlend Skin Care 250ml,Personal Care,NatureBlend
SKU03180,85.33333333333333,44.666666666666664,15.666666666666666,0,0,GoldenHarvest Writing Instruments 1L,Stationery & Office,GoldenHarvest
SKU03182,118.0,58.333333333333336,21.0,0,0,SparkleClean Cookware 250ml,Home & Kitchen,SparkleClean
SKU03183,47.0,65.0,32.0,0,0,HealthFirst Namkeen Family Pack,Snacks & Confectionery,HealthFirst
SKU03184,83.75,58.25,20.25,0,0,BasicNeeds Cookware Pack of 6,Home & Kitchen,BasicNeeds
SKU03187,279.0,94.0,31.0,0,0,DailyBest Frozen Meat Large,Frozen Foods,DailyBest
SKU03188,254.0,95.0,28.0,0,0,HomeStyle Flour & Atta 500g,Grocery,HomeStyle
SKU03189,88.0,44.0,16.0,0,0,FamilyChoice Storage & Containers Pack of 12,Home & Kitchen,FamilyChoice
SKU03192,271.54545454545456,60.72727272727273,21.318181818181817,0,0,SoftTouch Yogurt 500g,Dairy & Bakery,SoftTouch
SKU03193,93.66666666666667,65.66666666666667,23.666666666666668,0,0,GoldenHarvest Juices 250ml,Beverages,GoldenHarvest
SKU03194,108.5,50.5,15.5,0,0,ZestyCo OTC Medicine Pack of 12,Health & Wellness,ZestyCo
SKU03196,76.0,31.0,14.0,0,0,MetroBrand Footwear 100g,Apparel & Footwear,MetroBrand
SKU03197,91.33333333333333,72.0,26.333333333333332,0,0,SunriseFoods Vitamins & Supplements 1kg,Health & Wellness,SunriseFoods
SKU03198,27.0,61.0,18.0,0,0,EverydayPlus Juices 500g,Beverages,EverydayPlus
SKU03200,162.5,80.0,26.5,0,0,PureLife Footwear Large,Apparel & Footwear,PureLife
SKU03201,31.333333333333332,38.666666666666664,10.666666666666666,0,0,PurePlus Soft Drinks Family Pack,Beverages,PurePlus
SKU03202,108.33333333333333,64.33333333333333,23.666666666666668,0,0,UrbanBite Writing Instruments Family Pack,Stationery & Office,UrbanBite
SKU03203,81.0,71.5,21.5,0,0,CleanWave Bottled Water 250g,Beverages,CleanWave
SKU03204,61.0,67.0,30.0,0,0,EverydayPlus Batteries 1L,Electronics & Accessories,EverydayPlus
SKU03207,41.666666666666664,40.0,11.333333333333334,0,0,QuickBite Sugar & Salt 2L,Grocery,QuickBite
SKU03208,200.0,84.33333333333333,28.333333333333332,0,0,PurePlus Storage & Containers Small,Home & Kitchen,PurePlus
SKU03209,95.0,38.0,14.0,0,0,GreenValley Namkeen 250ml,Snacks & Confectionery,GreenValley
SKU03210,258.95238095238096,56.523809523809526,22.61904761904762,0,0,EverydayPlus Ready Meals 100g,Frozen Foods,EverydayPlus
SKU03211,77.0,52.5,14.0,0,0,EliteHome Notebooks 500ml,Stationery & Office,EliteHome
SKU03212,146.0,72.0,30.0,0,0,QuickBite Small Appliances 500ml,Electronics & Accessories,QuickBite
SKU03215,150.0,77.5,30.0,0,0,SunriseFoods Energy Drinks Pack of 6,Beverages,SunriseFoods
SKU03216,122.0,72.0,28.0,0,0,EliteHome Small Appliances 500ml,Electronics & Accessories,EliteHome
SKU03218,43.0,51.333333333333336,19.333333333333332,0,0,BasicNeeds Butter & Ghee Family Pack,Dairy & Bakery,BasicNeeds
SKU03219,11.0,24.0,9.0,0,0,ValueChoice Surface Cleaners 1kg,Home Care,ValueChoice
SKU03220,236.52173913043478,56.869565217391305,18.73913043478261,0,0,CrispKing Energy Drinks Small,Beverages,CrispKing
SKU03221,99.0,48.0,18.0,0,0,ZestyCo Office Supplies 250g,Stationery & Office,ZestyCo
SKU03223,107.66666666666667,76.66666666666667,30.666666666666668,0,0,NovaFresh Bread 1L,Dairy & Bakery,NovaFresh
SKU03224,14.0,25.0,7.0,0,0,NatureBlend Frozen Vegetables Small,Frozen Foods,NatureBlend
SKU03228,135.0,61.0,22.0,0,0,ValueChoice Frozen Vegetables Small,Frozen Foods,ValueChoice
SKU03229,57.75,47.5,15.5,0,0,EverydayPlus Home Decor 1L,Home & Kitchen,EverydayPlus
SKU03230,268.46153846153845,58.69230769230769,20.076923076923077,0,0,SunriseFoods Oral Care Pack of 6,Personal Care,SunriseFoods
SKU03231,109.5,70.5,19.5,0,0,EliteHome Men's Wear Pack of 6,Apparel & Footwear,EliteHome
SKU03232,41.0,69.0,23.0,0,0,EverydayPlus Men's Wear 500ml,Apparel & Footwear,EverydayPlus
SKU03234,91.0,56.75,19.25,0,0,PurePlus Home Decor 2kg,Home & Kitchen,PurePlus
SKU03235,236.63333333333333,54.3,17.566666666666666,0,0,HomeStyle Footwear Family Pack,Apparel & Footwear,HomeStyle
SKU03237,67.33333333333333,86.0,27.666666666666668,0,0,FamilyChoice Kids Wear Pack of 6,Apparel & Footwear,FamilyChoice
SKU03240,117.0,71.0,24.333333333333332,0,0,EverydayPlus Mobile Accessories 1L,Electronics & Accessories,EverydayPlus
SKU03241,70.25,56.75,18.25,0,0,NovaFresh Yogurt 1kg,Dairy & Bakery,NovaFresh
SKU03242,135.5,54.0,23.0,0,0,FreshFarm Ice Cream 500g,Frozen Foods,FreshFarm
SKU03245,68.0,66.0,13.0,0,0,SunriseFoods Skin Care 2kg,Personal Care,SunriseFoods
SKU03246,64.0,38.0,14.0,0,0,GreenValley Footwear 1kg,Apparel & Footwear,GreenValley
SKU03249,58.5,64.0,25.0,0,0,EliteHome Sugar & Salt Small,Grocery,EliteHome
SKU03250,97.0,84.0,23.0,0,0,ValueChoice Mobile Accessories 1L,Electronics & Accessories,ValueChoice
SKU03252,139.0,53.0,19.0,0,0,GoldenHarvest Notebooks 500g,Stationery & Office,GoldenHarvest
SKU03254,287.5769230769231,63.61538461538461,23.03846153846154,0,0,NutriPlus Office Supplies Family Pack,Stationery & Office,NutriPlus
SKU03256,114.0,41.0,16.0,0,0,CityFresh Skin Care 500ml,Personal Care,CityFresh
SKU03257,292.9,63.4,23.433333333333334,0,0,PurePlus Skin Care 2kg,Personal Care,PurePlus
SKU03260,52.0,33.0,16.0,0,0,EverydayPlus Air Fresheners 100g,Home Care,EverydayPlus
SKU03264,234.0,92.0,37.0,0,0,HomeStyle Juices Pack of 6,Beverages,HomeStyle
SKU03265,35.0,57.5,19.0,0,0,EverydayPlus OTC Medicine Large,Health & Wellness,EverydayPlus
SKU03266,272.2413793103448,58.10344827586207,22.96551724137931,0,0,MetroBrand Skin Care 500ml,Personal Care,MetroBrand
SKU03267,109.33333333333333,59.333333333333336,27.333333333333332,0,0,EliteHome First Aid 1kg,Health & Wellness,EliteHome
SKU03268,72.5,38.5,13.5,0,0,NutriPlus Storage & Containers 1kg,Home & Kitchen,NutriPlus
SKU03269,34.0,43.0,11.0,0,0,PrimeCare Coffee 1kg,Beverages,PrimeCare
SKU03271,101.75,62.25,26.75,0,0,UrbanBite Ready Meals 100g,Frozen Foods,UrbanBite
SKU03273,142.0,54.0,13.5,0,0,NutriPlus Vitamins & Supplements Small,Health & Wellness,NutriPlus
SKU03275,62.666666666666664,52.666666666666664,18.0,0,0,FamilyChoice Vitamins & Supplements Pack of 12,Health & Wellness,FamilyChoice
SKU03276,115.0,55.0,21.5,0,0,ZestyCo Writing Instruments 500g,Stationery & Office,ZestyCo
SKU03277,245.14285714285714,52.5,18.035714285714285,0,0,DailyBest Dishwashing 500ml,Home Care,DailyBest
SKU03278,17.0,24.0,10.0,0,0,NutriPlus Cookware 250g,Home & Kitchen,NutriPlus
SKU03279,81.33333333333333,55.333333333333336,19.0,0,0,PurePlus Kids Wear 250g,Apparel & Footwear,PurePlus
SKU03281,340.3666666666667,72.7,25.333333333333332,0,0,SoftTouch Chips & Crisps Small,Snacks & Confectionery,SoftTouch
SKU03282,45.0,27.0,13.0,0,0,PremiumSelect Men's Wear Small,Apparel & Footwear,PremiumSelect
SKU03283,134.5,82.5,22.5,0,0,NutriPlus Chips & Crisps Large,Snacks & Confectionery,NutriPlus
SKU03284,247.0,56.88461538461539,20.115384615384617,0,0,TrueTaste Bath & Body Family Pack,Personal Care,TrueTaste
SKU03285,188.0,81.0,22.0,0,0,PrimeCare Biscuits & Cookies Family Pack,Snacks & Confectionery,PrimeCare
SKU03286,272.32,60.6,20.08,0,0,PremiumSelect Vitamins & Supplements Family Pack,Health & Wellness,PremiumSelect
SKU03287,147.5,69.0,19.0,0,0,MetroBrand Cheese 100g,Dairy & Bakery,MetroBrand
SKU03288,91.0,56.0,14.0,0,0,NutriPlus OTC Medicine Small,Health & Wellness,NutriPlus
SKU03291,238.69565217391303,51.391304347826086,18.82608695652174,0,0,PremiumSelect Writing Instruments 500g,Stationery & Office,PremiumSelect
SKU03294,115.66666666666667,56.333333333333336,23.0,0,0,SoftTouch Chips & Crisps 2kg,Snacks & Confectionery,SoftTouch
SKU03295,278.75,62.0625,22.0,0,0,SoftTouch Office Supplies 250g,Stationery & Office,SoftTouch
SKU03297,128.33333333333334,58.666666666666664,24.666666666666668,0,0,DailyBest Butter & Ghee 100g,Dairy & Bakery,DailyBest
SKU03300,125.5,69.0,28.0,0,0,PrimeCare Dishwashing 100g,Home Care,PrimeCare
SKU03302,106.66666666666667,65.83333333333333,26.333333333333332,0,0,SoftTouch Sugar & Salt Medium,Grocery,SoftTouch
SKU03303,259.0,95.0,45.0,0,0,ZestyCo Air Fresheners Large,Home Care,ZestyCo
SKU03304,84.5,58.0,24.5,0,0,PurePlus Bath & Body Family Pack,Personal Care,PurePlus
SKU03305,68.5,51.5,14.5,0,0,GoldenHarvest Footwear 100g,Apparel & Footwear,GoldenHarvest
SKU03306,146.5,76.0,28.0,0,0,FreshFarm Cookware Small,Home & Kitchen,FreshFarm
SKU03310,234.0,80.0,32.0,0,0,EliteHome Hair Care 250ml,Personal Care,EliteHome
SKU03311,253.58620689655172,56.758620689655174,20.655172413793103,0,0,QuickBite Bath & Body Large,Personal Care,QuickBite
SKU03312,112.33333333333333,64.66666666666667,23.333333333333332,0,0,BasicNeeds Office Supplies 100g,Stationery & Office,BasicNeeds
SKU03313,105.2,69.6,21.0,0,0,ValueChoice Home Decor Pack of 6,Home & Kitchen,ValueChoice
SKU03314,187.0,86.5,30.25,0,0,ValueChoice Rice & Grains Small,Grocery,ValueChoice
SKU03315,175.0,65.0,26.0,0,0,TrueTaste Oral Care Small,Personal Care,TrueTaste
SKU03317,187.0,100.0,41.0,0,0,CrispKing Frozen Meat Small,Frozen Foods,CrispKing
SKU03318,115.0,55.666666666666664,22.0,0,0,HealthFirst Eggs Large,Dairy & Bakery,HealthFirst
SKU03319,62.0,33.0,12.0,0,0,EverydayPlus Ice Cream Small,Frozen Foods,EverydayPlus
SKU03320,272.6666666666667,59.904761904761905,20.571428571428573,0,0,DailyBest Cookware 250g,Home & Kitchen,DailyBest
SKU03321,100.5,81.5,28.5,0,0,NutriPlus Chocolates 1kg,Snacks & Confectionery,NutriPlus
SKU03322,66.33333333333333,41.333333333333336,14.333333333333334,0,0,CityFresh Mobile Accessories 2kg,Electronics & Accessories,CityFresh
SKU03324,48.0,69.5,21.5,0,0,NovaFresh Storage & Containers 250ml,Home & Kitchen,NovaFresh
SKU03325,63.666666666666664,36.333333333333336,16.333333333333332,0,0,SmartBuy Eggs 1kg,Dairy & Bakery,SmartBuy
SKU03327,118.0,51.333333333333336,17.666666666666668,0,0,CrispKing Frozen Meat 250g,Frozen Foods,CrispKing
SKU03328,139.5,72.0,28.0,0,0,HealthFirst Ice Cream Small,Frozen Foods,HealthFirst
SKU03329,87.66666666666667,63.333333333333336,25.0,0,0,SoftTouch Bath & Body Pack of 6,Personal Care,SoftTouch
SKU03330,93.0,51.0,25.0,0,0,ZestyCo Kids Wear Family Pack,Apparel & Footwear,ZestyCo
SKU03332,105.75,56.5,20.0,0,0,EliteHome Namkeen 2kg,Snacks & Confectionery,EliteHome
SKU03333,27.0,48.0,17.0,0,0,UrbanBite Footwear Large,Apparel & Footwear,UrbanBite
SKU03334,68.5,55.25,20.5,0,0,CleanWave Candy 1L,Snacks & Confectionery,CleanWave
SKU03337,178.5,67.0,21.0,0,0,TrueTaste Oral Care Small,Personal Care,TrueTaste
SKU03339,78.5,35.5,14.0,0,0,NatureBlend Surface Cleaners Family Pack,Home Care,NatureBlend
SKU03340,14.0,27.0,12.0,0,0,DailyBest Small Appliances 250ml,Electronics & Accessories,DailyBest
SKU03341,187.0,100.0,28.0,0,0,CleanWave Bottled Water 500g,Beverages,CleanWave
SKU03342,149.5,60.5,19.5,0,0,DailyBest Vitamins & Supplements 2L,Health & Wellness,DailyBest
SKU03343,136.0,68.0,26.0,0,0,SoftTouch Oral Care 1L,Personal Care,SoftTouch
SKU03346,231.0,96.0,48.0,0,0,MetroBrand Frozen Vegetables 250ml,Frozen Foods,MetroBrand
SKU03347,266.0689655172414,56.55172413793103,21.275862068965516,0,0,HealthFirst Energy Drinks 250ml,Beverages,HealthFirst
SKU03349,267.2307692307692,59.19230769230769,22.423076923076923,0,0,GreenValley Tea 500g,Beverages,GreenValley
SKU03350,30.0,22.0,11.0,0,0,PureLife Pest Control Medium,Home Care,PureLife
SKU03351,12.0,24.0,10.0,0,0,HomeStyle Pulses & Lentils 1kg,Grocery,HomeStyle
SKU03352,90.0,39.0,16.0,0,0,NovaFresh First Aid 1kg,Health & Wellness,NovaFresh
SKU03357,269.037037037037,59.74074074074074,21.333333333333332,0,0,EliteHome Storage & Containers Large,Home & Kitchen,EliteHome
SKU03358,39.5,33.0,11.0,0,0,SmartBuy Kids Wear Small,Apparel & Footwear,SmartBuy
SKU03359,85.0,56.0,20.5,0,0,SunriseFoods Rice & Grains 2kg,Grocery,SunriseFoods
SKU03360,91.0,38.0,11.0,0,0,EverydayPlus Men's Grooming Medium,Personal Care,EverydayPlus
SKU03361,31.0,45.0,18.0,0,0,PremiumSelect Office Supplies 500g,Stationery & Office,PremiumSelect
SKU03362,251.39285714285714,56.035714285714285,20.035714285714285,0,0,DailyBest Frozen Vegetables 1kg,Frozen Foods,DailyBest
SKU03363,85.75,63.25,22.5,0,0,CleanWave Energy Drinks 250ml,Beverages,CleanWave
SKU03365,127.5,53.0,16.5,0,0,FreshFarm Bread 1kg,Dairy & Bakery,FreshFarm
SKU03367,94.5,49.0,18.0,0,0,FreshFarm Chocolates 2kg,Snacks & Confectionery,FreshFarm
SKU03368,106.0,39.0,11.0,0,0,PrimeCare Home Decor 250ml,Home & Kitchen,PrimeCare
SKU03370,158.0,72.5,24.5,0,0,GoldenHarvest Notebooks 500ml,Stationery & Office,GoldenHarvest
SKU03371,27.0,38.0,15.0,0,0,CityFresh Kids Wear 500ml,Apparel & Footwear,CityFresh
SKU03372,110.0,41.0,11.0,0,0,PurePlus Yogurt Family Pack,Dairy & Bakery,PurePlus
SKU03373,44.333333333333336,50.333333333333336,16.666666666666668,0,0,GoldenHarvest Kids Wear 500ml,Apparel & Footwear,GoldenHarvest
SKU03374,63.0,85.0,41.0,0,0,EliteHome Candy 250g,Snacks & Confectionery,EliteHome
SKU03375,262.9310344827586,61.0,23.413793103448278,0,0,EliteHome Butter & Ghee Pack of 12,Dairy & Bakery,EliteHome
SKU03376,289.77777777777777,63.666666666666664,21.59259259259259,0,0,SmartBuy Biscuits & Cookies Pack of 12,Snacks & Confectionery,SmartBuy
SKU03377,52.0,40.0,12.0,0,0,NatureBlend Tea 1kg,Beverages,NatureBlend
SKU03380,178.0,66.0,30.0,0,0,ZestyCo Coffee 500g,Beverages,ZestyCo
SKU03381,101.0,39.0,18.0,0,0,BasicNeeds Bath & Body 500g,Personal Care,BasicNeeds
SKU03383,142.33333333333334,76.0,18.333333333333332,0,0,NovaFresh Pulses & Lentils 1kg,Grocery,NovaFresh
SKU03385,143.33333333333334,77.0,21.333333333333332,0,0,CleanWave Bottled Water Small,Beverages,CleanWave
SKU03386,55.0,96.0,31.0,0,0,SunriseFoods Spices & Seasoning Medium,Grocery,SunriseFoods
SKU03387,72.0,85.0,30.0,0,0,SunriseFoods Flour & Atta 1L,Grocery,SunriseFoods
SKU03389,63.0,50.0,18.0,0,0,FreshFarm Frozen Vegetables 2kg,Frozen Foods,FreshFarm
SKU03390,139.0,56.0,24.0,0,0,SoftTouch Footwear Large,Apparel & Footwear,SoftTouch
SKU03391,145.66666666666666,64.33333333333333,19.333333333333332,0,0,PurePlus Batteries 1kg,Electronics & Accessories,PurePlus
SKU03392,74.0,33.0,15.0,0,0,CleanWave Ready Meals 100g,Frozen Foods,CleanWave
SKU03395,128.0,61.5,23.5,0,0,FamilyChoice Rice & Grains Large,Grocery,FamilyChoice
SKU03396,56.0,25.0,7.0,0,0,EverydayPlus OTC Medicine Large,Health & Wellness,EverydayPlus
SKU03398,61.0,23.0,9.0,0,0,CityFresh Home Decor Pack of 6,Home & Kitchen,CityFresh
SKU03402,87.0,63.666666666666664,22.333333333333332,0,0,SoftTouch Frozen Vegetables 100g,Frozen Foods,SoftTouch
SKU03403,122.5,58.5,24.0,0,0,BasicNeeds Writing Instruments Pack of 12,Stationery & Office,BasicNeeds
SKU03404,128.0,76.5,33.5,0,0,SoftTouch Batteries Medium,Electronics & Accessories,SoftTouch
SKU03405,77.0,47.0,13.5,0,0,PurePlus Men's Grooming 500g,Personal Care,PurePlus
SKU03407,131.0,57.0,24.0,0,0,CrispKing Small Appliances 500ml,Electronics & Accessories,CrispKing
SKU03409,42.5,26.5,9.5,0,0,MetroBrand Chocolates Family Pack,Snacks & Confectionery,MetroBrand
SKU03410,176.0,61.0,25.0,0,0,SparkleClean Air Fresheners Large,Home Care,SparkleClean
SKU03411,82.0,66.0,20.0,0,0,FreshFarm Sugar & Salt 2L,Grocery,FreshFarm
SKU03412,128.25,61.75,18.75,0,0,SoftTouch Chips & Crisps Family Pack,Snacks & Confectionery,SoftTouch
SKU03413,80.5,44.0,15.5,0,0,DailyBest Pest Control 1kg,Home Care,DailyBest
SKU03414,237.0,53.89655172413793,18.82758620689655,0,0,SoftTouch Women's Wear Family Pack,Apparel & Footwear,SoftTouch
SKU03415,181.0,98.0,39.0,0,0,EliteHome Men's Wear 500ml,Apparel & Footwear,EliteHome
SKU03416,263.4074074074074,62.77777777777778,20.703703703703702,0,0,NutriPlus Bread 1L,Dairy & Bakery,NutriPlus
SKU03417,111.33333333333333,58.666666666666664,22.333333333333332,0,0,FreshFarm Air Fresheners 100g,Home Care,FreshFarm
SKU03418,68.5,36.0,12.5,0,0,PurePlus Soft Drinks 500g,Beverages,PurePlus
SKU03419,71.5,82.5,26.5,0,0,EliteHome Men's Wear 500g,Apparel & Footwear,EliteHome
SKU03420,71.66666666666667,38.333333333333336,12.333333333333334,0,0,QuickBite Candy 1L,Snacks & Confectionery,QuickBite
SKU03421,87.0,49.333333333333336,19.666666666666668,0,0,DailyBest Footwear 500g,Apparel & Footwear,DailyBest
SKU03422,95.0,59.0,15.0,0,0,MetroBrand Cookware 250g,Home & Kitchen,MetroBrand
SKU03423,93.5,42.0,15.0,0,0,DailyBest Small Appliances Pack of 6,Electronics & Accessories,DailyBest
SKU03424,146.0,81.0,37.0,0,0,EverydayPlus Yogurt Large,Dairy & Bakery,EverydayPlus
SKU03428,251.72413793103448,57.86206896551724,20.24137931034483,0,0,TrueTaste Home Decor 500ml,Home & Kitchen,TrueTaste
SKU03430,101.5,69.5,22.0,0,0,PremiumSelect Flour & Atta 250g,Grocery,PremiumSelect
SKU03434,133.0,78.0,19.0,0,0,ZestyCo Milk Medium,Dairy & Bakery,ZestyCo
SKU03435,69.0,53.333333333333336,15.666666666666666,0,0,DailyBest Men's Wear Medium,Apparel & Footwear,DailyBest
