sku_id,store_id,inventory_status,replenishment_priority,stock_on_hand,forecast_total_demand,recommended_order_quantity,stockout_risk_flag,overstock_risk_flag,estimated_replenishment_cost
SKU02192,ST22,STOCKOUT,URGENT,0.0,26.13566349206348,27,1,0,10862.91
SKU02383,ST22,STOCKOUT,URGENT,0.0,24.89171587301588,25,1,0,4917.75
SKU02450,ST22,STOCKOUT,URGENT,0.0,8.0,8,1,0,1327.36
SKU02542,ST22,STOCKOUT,URGENT,0.0,12.97,13,1,0,2648.88
SKU02609,ST22,STOCKOUT,URGENT,0.0,31.93764126984127,32,1,0,8200.32
SKU02618,ST22,STOCKOUT,URGENT,0.0,21.074014285714284,22,1,0,2986.06
SKU02766,ST22,STOCKOUT,URGENT,0.0,3.0116666666666667,4,1,0,583.08
SKU02869,ST22,STOCKOUT,URGENT,0.0,43.151637662337656,44,1,0,28616.28
SKU03047,ST22,STOCKOUT,URGENT,0.0,37.771890476190464,38,1,0,5547.620000000001
SKU03055,ST22,STOCKOUT,URGENT,0.0,8.042,9,1,0,921.78
SKU03065,ST22,STOCKOUT,URGENT,0.0,1.088,2,1,0,291.08
SKU03244,ST22,STOCKOUT,URGENT,0.0,8.013333333333334,9,1,0,835.1999999999999
SKU03301,ST22,STOCKOUT,URGENT,0.0,13.933333333333334,14,1,0,3032.1200000000003
SKU03476,ST22,STOCKOUT,URGENT,0.0,4.994,23,1,0,10201.88
SKU03511,ST22,STOCKOUT,URGENT,0.0,10.048333333333334,11,1,0,4629.9
SKU03536,ST22,STOCKOUT,URGENT,0.0,23.97742857142857,24,1,0,1857.12
SKU03845,ST22,STOCKOUT,URGENT,0.0,1.0,1,1,0,452.79
SKU03894,ST22,STOCKOUT,URGENT,0.0,3.916,4,1,0,227.96
SKU03911,ST22,STOCKOUT,URGENT,0.0,9.016,10,1,0,643.4000000000001
SKU04013,ST22,STOCKOUT,URGENT,0.0,13.016523809523813,14,1,0,4845.96
SKU04287,ST22,STOCKOUT,URGENT,0.0,21.312161904761897,22,1,0,10629.3
SKU04463,ST22,STOCKOUT,URGENT,0.0,18.0344,19,1,0,16902.97
SKU04635,ST22,STOCKOUT,URGENT,0.0,11.9486,12,1,0,5197.799999999999
SKU04683,ST22,STOCKOUT,URGENT,0.0,3.155733333333333,4,1,0,1255.96
SKU04823,ST22,STOCKOUT,URGENT,0.0,2.031333333333333,3,1,0,2418.81
SKU04829,ST22,STOCKOUT,URGENT,0.0,9.002,10,1,0,1209.5
SKU04911,ST22,STOCKOUT,URGENT,0.0,4.000333333333334,5,1,0,1598.85
SKU04920,ST22,STOCKOUT,URGENT,0.0,0.0052,1,1,0,21.2
SKU00178,ST23,STOCKOUT,URGENT,0.0,12.928666666666668,13,1,0,4550.650000000001
SKU00203,ST23,STOCKOUT,URGENT,0.0,9.88252380952381,10,1,0,1063.3
SKU00292,ST23,STOCKOUT,URGENT,0.0,16.904,17,1,0,2029.63
SKU00300,ST23,STOCKOUT,URGENT,0.0,13.638333333333334,14,1,0,931.28
SKU00583,ST23,STOCKOUT,URGENT,0.0,11.0254,12,1,0,1661.04
SKU00633,ST23,STOCKOUT,URGENT,0.0,32.91418412698412,33,1,0,3514.8300000000004
SKU00634,ST23,STOCKOUT,URGENT,0.0,3.978,4,1,0,176.84
SKU00669,ST23,STOCKOUT,URGENT,0.0,29.288155555555555,30,1,0,12811.5
SKU00726,ST23,STOCKOUT,URGENT,0.0,6.004,7,1,0,3771.04
SKU00793,ST23,STOCKOUT,URGENT,0.0,4.004,5,1,0,3712.75
SKU00820,ST23,STOCKOUT,URGENT,0.0,4.836666666666667,5,1,0,1472.5
SKU00830,ST23,STOCKOUT,URGENT,0.0,40.45168686868686,48,1,0,9986.88
SKU00901,ST23,STOCKOUT,URGENT,0.0,40.761167821067815,41,1,0,19524.61
SKU00905,ST23,STOCKOUT,URGENT,0.0,14.029087445887445,15,1,0,2130.75
SKU00922,ST23,STOCKOUT,URGENT,0.0,18.312,19,1,0,676.97
SKU00989,ST23,STOCKOUT,URGENT,0.0,4.99,5,1,0,6317.7
SKU01029,ST23,STOCKOUT,URGENT,0.0,10.046733333333332,11,1,0,584.21
SKU01255,ST23,STOCKOUT,URGENT,0.0,5.077733333333335,6,1,0,741.5999999999999
SKU01311,ST23,STOCKOUT,URGENT,0.0,9.010666666666664,10,1,0,5045.6
SKU01395,ST23,STOCKOUT,URGENT,0.0,18.099490476190475,19,1,0,1651.48
SKU01397,ST23,STOCKOUT,URGENT,0.0,17.895557142857143,18,1,0,44647.2
SKU01797,ST23,STOCKOUT,URGENT,0.0,17.856733333333334,18,1,0,1015.38
SKU02003,ST23,STOCKOUT,URGENT,0.0,16.963966666666668,17,1,0,6652.61
SKU02278,ST23,STOCKOUT,URGENT,0.0,17.440828571428575,18,1,0,7562.34
SKU02417,ST23,STOCKOUT,URGENT,0.0,7.952266666666665,8,1,0,6752.4
SKU02679,ST23,STOCKOUT,URGENT,0.0,44.158076190476194,45,1,0,21901.5
SKU02828,ST23,STOCKOUT,URGENT,0.0,12.022666666666666,13,1,0,15931.89
SKU03070,ST23,STOCKOUT,URGENT,0.0,12.885571428571428,13,1,0,3906.1100000000006
SKU03274,ST23,STOCKOUT,URGENT,0.0,3.0276666666666667,28,1,0,3166.8
SKU03467,ST23,STOCKOUT,URGENT,0.0,10.030666666666669,11,1,0,1896.95
SKU03495,ST23,STOCKOUT,URGENT,0.0,20.123247619047618,21,1,0,964.53
SKU03516,ST23,STOCKOUT,URGENT,0.0,2.0464,3,1,0,325.59000000000003
SKU03610,ST23,STOCKOUT,URGENT,0.0,16.025133333333336,17,1,0,5285.98
SKU03650,ST23,STOCKOUT,URGENT,0.0,11.027066666666666,12,1,0,2256.48
SKU03676,ST23,STOCKOUT,URGENT,0.0,18.004,19,1,0,19459.8
SKU03689,ST23,STOCKOUT,URGENT,0.0,20.938109523809526,21,1,0,5159.91
SKU03788,ST23,STOCKOUT,URGENT,0.0,13.033733333333336,14,1,0,749.98
SKU03844,ST23,STOCKOUT,URGENT,0.0,16.006,17,1,0,954.21
SKU03882,ST23,STOCKOUT,URGENT,0.0,13.026238095238096,14,1,0,2769.9
SKU03884,ST23,STOCKOUT,URGENT,0.0,12.8494,13,1,0,2640.3
SKU03906,ST23,STOCKOUT,URGENT,0.0,17.816980952380952,77,1,0,6932.31
SKU04046,ST23,STOCKOUT,URGENT,0.0,10.006485714285716,29,1,0,2018.4
SKU04123,ST23,STOCKOUT,URGENT,0.0,2.024,3,1,0,287.67
SKU04157,ST23,STOCKOUT,URGENT,0.0,1.1312,100,1,0,202835.0
SKU04241,ST23,STOCKOUT,URGENT,0.0,9.106666666666667,10,1,0,239.4
SKU04257,ST23,STOCKOUT,URGENT,0.0,8.137933333333333,9,1,0,1423.17
SKU04413,ST23,STOCKOUT,URGENT,0.0,3.0254000000000003,4,1,0,1439.8
SKU04529,ST23,STOCKOUT,URGENT,0.0,30.903266666666664,31,1,0,26133.93
SKU04719,ST23,STOCKOUT,URGENT,0.0,0.0,0,1,0,0.0
SKU04904,ST23,STOCKOUT,URGENT,0.0,8.972,9,1,0,8061.39
SKU04928,ST23,STOCKOUT,URGENT,0.0,16.09752380952381,17,1,0,5190.44
SKU04966,ST23,STOCKOUT,URGENT,0.0,22.63802857142858,23,1,0,1544.45
SKU04980,ST23,STOCKOUT,URGENT,0.0,3.001733333333333,4,1,0,3143.68
SKU00049,ST24,STOCKOUT,URGENT,0.0,8.957866666666666,9,1,0,3983.85
SKU00052,ST24,STOCKOUT,URGENT,0.0,13.06133333333333,14,1,0,13547.52
SKU00348,ST24,STOCKOUT,URGENT,0.0,10.398761904761908,11,1,0,5562.4800000000005
SKU00392,ST24,STOCKOUT,URGENT,0.0,4.069066666666666,5,1,0,1385.4499999999998
SKU00405,ST24,STOCKOUT,URGENT,0.0,20.10146666666667,21,1,0,1857.45
SKU00560,ST24,STOCKOUT,URGENT,0.0,5.979,6,1,0,1416.0
SKU00573,ST24,STOCKOUT,URGENT,0.0,8.036000000000001,9,1,0,1356.21
SKU00767,ST24,STOCKOUT,URGENT,0.0,7.004666666666666,8,1,0,1683.12
SKU00769,ST24,STOCKOUT,URGENT,0.0,13.349561904761906,14,1,0,2210.32
SKU00770,ST24,STOCKOUT,URGENT,0.0,6.017333333333334,7,1,0,5532.17
SKU00771,ST24,STOCKOUT,URGENT,0.0,18.01623809523809,19,1,0,5985.57
SKU00849,ST24,STOCKOUT,URGENT,0.0,3.032333333333333,4,1,0,282.32
SKU00960,ST24,STOCKOUT,URGENT,0.0,16.954666666666668,17,1,0,1840.93
SKU01165,ST24,STOCKOUT,URGENT,0.0,21.786409523809528,22,1,0,15730.88
SKU01292,ST24,STOCKOUT,URGENT,0.0,0.0,0,1,0,0.0
SKU01655,ST24,STOCKOUT,URGENT,0.0,6.984666666666667,7,1,0,260.82
SKU01692,ST24,STOCKOUT,URGENT,0.0,5.006,6,1,0,351.18
SKU02018,ST24,STOCKOUT,URGENT,0.0,12.098666666666666,13,1,0,8750.69
SKU02078,ST24,STOCKOUT,URGENT,0.0,7.019333333333334,8,1,0,903.68
SKU02101,ST24,STOCKOUT,URGENT,0.0,13.017666666666669,14,1,0,9069.34
SKU02281,ST24,STOCKOUT,URGENT,0.0,20.9827126984127,21,1,0,1273.44
SKU02826,ST24,STOCKOUT,URGENT,0.0,10.938,67,1,0,18907.4
SKU02884,ST24,STOCKOUT,URGENT,0.0,7.006666666666667,8,1,0,806.4
SKU02899,ST24,STOCKOUT,URGENT,0.0,17.19293333333334,18,1,0,2415.24
SKU03032,ST24,STOCKOUT,URGENT,0.0,0.0,0,1,0,0.0
SKU03082,ST24,STOCKOUT,URGENT,0.0,25.06873333333333,26,1,0,560.56
SKU03086,ST24,STOCKOUT,URGENT,0.0,13.057533333333334,14,1,0,3565.66
SKU03116,ST24,STOCKOUT,URGENT,0.0,19.785363492063485,20,1,0,11534.6
SKU03280,ST24,STOCKOUT,URGENT,0.0,2.002,3,1,0,382.02
SKU03283,ST24,STOCKOUT,URGENT,0.0,16.059933333333333,17,1,0,892.16
SKU03374,ST24,STOCKOUT,URGENT,0.0,15.851533333333334,16,1,0,776.48
SKU03426,ST24,STOCKOUT,URGENT,0.0,2.982,3,1,0,2937.24
SKU03652,ST24,STOCKOUT,URGENT,0.0,0.0,0,1,0,0.0
SKU03802,ST24,STOCKOUT,URGENT,0.0,23.93199047619048,24,1,0,570.96
SKU03979,ST24,STOCKOUT,URGENT,0.0,8.968333333333334,9,1,0,4319.46
SKU04086,ST24,STOCKOUT,URGENT,0.0,10.869333333333332,11,1,0,1141.58
SKU04131,ST24,STOCKOUT,URGENT,0.0,0.002,1,1,0,451.19
SKU04431,ST24,STOCKOUT,URGENT,0.0,12.591539682539686,13,1,0,383.63
SKU04619,ST24,STOCKOUT,URGENT,0.0,17.36271428571429,18,1,0,4199.9400000000005
SKU04802,ST24,STOCKOUT,URGENT,0.0,3.141933333333333,4,1,0,584.8
SKU04855,ST24,STOCKOUT,URGENT,0.0,20.936766666666664,21,1,0,25396.980000000003
SKU04897,ST24,STOCKOUT,URGENT,0.0,3.0007333333333333,4,1,0,2650.2
SKU04917,ST24,STOCKOUT,URGENT,0.0,6.008,7,1,0,1369.0600000000002
SKU04929,ST24,STOCKOUT,URGENT,0.0,18.1066,19,1,0,9066.04
SKU04946,ST24,STOCKOUT,URGENT,0.0,19.76394285714285,20,1,0,580.4
SKU04975,ST24,STOCKOUT,URGENT,0.0,13.809171428571428,14,1,0,1349.32
SKU00035,ST25,STOCKOUT,URGENT,0.0,4.154625396825397,5,1,0,650.9000000000001
SKU00258,ST25,STOCKOUT,URGENT,0.0,16.217333333333332,17,1,0,1079.16
SKU00404,ST25,STOCKOUT,URGENT,0.0,9.4634,10,1,0,1574.7
SKU00427,ST25,STOCKOUT,URGENT,0.0,21.950422222222223,22,1,0,3570.38
SKU00530,ST25,STOCKOUT,URGENT,0.0,8.123000000000001,9,1,0,345.42
SKU00552,ST25,STOCKOUT,URGENT,0.0,9.932000000000002,10,1,0,5092.3
SKU00872,ST25,STOCKOUT,URGENT,0.0,22.352390476190475,23,1,0,2938.02
SKU00886,ST25,STOCKOUT,URGENT,0.0,2.002,3,1,0,3531.21
SKU00897,ST25,STOCKOUT,URGENT,0.0,13.02806666666667,14,1,0,880.74
SKU01311,ST25,STOCKOUT,URGENT,0.0,34.82905714285712,35,1,0,17659.6
SKU01536,ST25,STOCKOUT,URGENT,0.0,12.734076190476191,13,1,0,3333.3300000000004
SKU01566,ST25,STOCKOUT,URGENT,0.0,5.004,6,1,0,1638.66
SKU01577,ST25,STOCKOUT,URGENT,0.0,3.004833333333333,4,1,0,159.36
SKU01632,ST25,STOCKOUT,URGENT,0.0,31.240909523809528,32,1,0,8793.92
SKU01750,ST25,STOCKOUT,URGENT,0.0,8.0328,9,1,0,1521.27
SKU01830,ST25,STOCKOUT,URGENT,0.0,20.8866,21,1,0,18887.19
SKU02084,ST25,STOCKOUT,URGENT,0.0,8.961066666666667,9,1,0,741.24
SKU02160,ST25,STOCKOUT,URGENT,0.0,1.022,2,1,0,405.56
SKU02223,ST25,STOCKOUT,URGENT,0.0,2.969733333333333,3,1,0,574.95
SKU02573,ST25,STOCKOUT,URGENT,0.0,11.023666666666664,12,1,0,1208.4
SKU02858,ST25,STOCKOUT,URGENT,0.0,19.242266666666666,20,1,0,1126.8000000000002
SKU02895,ST25,STOCKOUT,URGENT,0.0,2.183457142857143,3,1,0,207.45
SKU03050,ST25,STOCKOUT,URGENT,0.0,0.0023333333333333,1,1,0,170.49
SKU03123,ST25,STOCKOUT,URGENT,0.0,8.994666666666665,9,1,0,2501.82
SKU03201,ST25,STOCKOUT,URGENT,0.0,11.207561904761906,12,1,0,958.32
SKU03327,ST25,STOCKOUT,URGENT,0.0,11.127,12,1,0,9130.56
SKU03659,ST25,STOCKOUT,URGENT,0.0,20.804160317460312,21,1,0,7164.99
SKU03818,ST25,STOCKOUT,URGENT,0.0,8.969733333333334,9,1,0,825.84
SKU03890,ST25,STOCKOUT,URGENT,0.0,3.011,4,1,0,1939.68
SKU03903,ST25,STOCKOUT,URGENT,0.0,11.879333333333332,12,1,0,10104.48
SKU03934,ST25,STOCKOUT,URGENT,0.0,12.993590476190471,13,1,0,17470.96
SKU04015,ST25,STOCKOUT,URGENT,0.0,7.008,8,1,0,8354.72
SKU04138,ST25,STOCKOUT,URGENT,0.0,21.2148,22,1,0,35076.58
SKU04347,ST25,STOCKOUT,URGENT,0.0,32.09509841269841,33,1,0,6696.6900000000005
SKU04445,ST25,STOCKOUT,URGENT,0.0,2.103,3,1,0,1810.89
SKU04498,ST25,STOCKOUT,URGENT,0.0,15.071999999999996,16,1,0,3081.44
SKU04540,ST25,STOCKOUT,URGENT,0.0,4.992,5,1,0,7285.900000000001
SKU04900,ST25,STOCKOUT,URGENT,0.0,27.70216190476189,28,1,0,26924.24
SKU04932,ST25,STOCKOUT,URGENT,0.0,11.074666666666667,12,1,0,2215.2
SKU04947,ST25,STOCKOUT,URGENT,0.0,1.0,1,1,0,408.54
SKU04961,ST25,STOCKOUT,URGENT,0.0,17.019000000000002,18,1,0,2975.22
SKU04993,ST25,STOCKOUT,URGENT,0.0,27.73945238095238,28,1,0,22244.88
SKU00134,ST26,STOCKOUT,URGENT,0.0,16.441466666666667,17,1,0,2507.16
SKU00151,ST26,STOCKOUT,URGENT,0.0,2.060666666666666,3,1,0,346.08
SKU00222,ST26,STOCKOUT,URGENT,0.0,13.963133333333332,14,1,0,4793.88
SKU00316,ST26,STOCKOUT,URGENT,0.0,19.054133333333333,20,1,0,1819.4
SKU00422,ST26,STOCKOUT,URGENT,0.0,9.996333333333332,10,1,0,1870.2
SKU00881,ST26,STOCKOUT,URGENT,0.0,15.015066666666668,16,1,0,4191.04
SKU01493,ST26,STOCKOUT,URGENT,0.0,22.65824761904761,23,1,0,2582.67
SKU01503,ST26,STOCKOUT,URGENT,0.0,28.666719047619047,29,1,0,6015.76
SKU01695,ST26,STOCKOUT,URGENT,0.0,21.71579523809524,22,1,0,21496.2
SKU01961,ST26,STOCKOUT,URGENT,0.0,16.087866666666667,17,1,0,2630.07
SKU01964,ST26,STOCKOUT,URGENT,0.0,14.034361904761909,15,1,0,13764.75
SKU02477,ST26,STOCKOUT,URGENT,0.0,13.007333333333332,14,1,0,1838.76
SKU02755,ST26,STOCKOUT,URGENT,0.0,3.0,3,1,0,1926.24
SKU02810,ST26,STOCKOUT,URGENT,0.0,3.005666666666667,4,1,0,357.76
SKU02908,ST26,STOCKOUT,URGENT,0.0,4.154,5,1,0,983.8
SKU03270,ST26,STOCKOUT,URGENT,0.0,18.561799999999995,19,1,0,1913.11
SKU03299,ST26,STOCKOUT,URGENT,0.0,6.9652666666666665,7,1,0,4254.67
SKU03536,ST26,STOCKOUT,URGENT,0.0,4.025333333333333,5,1,0,386.9
SKU03577,ST26,STOCKOUT,URGENT,0.0,18.21406666666666,19,1,0,930.43
SKU03604,ST26,STOCKOUT,URGENT,0.0,14.034,15,1,0,1281.0
SKU03693,ST26,STOCKOUT,URGENT,0.0,24.806266666666662,98,1,0,84875.84000000001
SKU03955,ST26,STOCKOUT,URGENT,0.0,9.827590476190482,10,1,0,2870.9
SKU04045,ST26,STOCKOUT,URGENT,0.0,5.022399999999999,6,1,0,2142.36
SKU04049,ST26,STOCKOUT,URGENT,0.0,6.140066666666667,7,1,0,1358.07
SKU04076,ST26,STOCKOUT,URGENT,0.0,20.85109393939394,21,1,0,2120.16
SKU04137,ST26,STOCKOUT,URGENT,0.0,13.978666666666664,14,1,0,24670.24
SKU04273,ST26,STOCKOUT,URGENT,0.0,5.361233333333333,49,1,0,54737.41
SKU04405,ST26,STOCKOUT,URGENT,0.0,20.1343126984127,21,1,0,15074.64
SKU04429,ST26,STOCKOUT,URGENT,0.0,16.863666666666667,17,1,0,2762.5
SKU04521,ST26,STOCKOUT,URGENT,0.0,7.010999999999999,8,1,0,268.8
SKU04657,ST26,STOCKOUT,URGENT,0.0,4.957666666666667,5,1,0,1444.4499999999998
SKU04862,ST26,STOCKOUT,URGENT,0.0,13.073933333333336,14,1,0,678.5799999999999
SKU00004,ST27,STOCKOUT,URGENT,0.0,30.77833015873015,31,1,0,4845.92
SKU00005,ST27,STOCKOUT,URGENT,0.0,14.048,15,1,0,1251.9
SKU00454,ST27,STOCKOUT,URGENT,0.0,1.0,1,1,0,58.73
SKU00702,ST27,STOCKOUT,URGENT,0.0,27.104761904761897,28,1,0,27943.72
SKU00708,ST27,STOCKOUT,URGENT,0.0,4.029333333333334,5,1,0,356.15000000000003
SKU00907,ST27,STOCKOUT,URGENT,0.0,16.00548571428571,17,1,0,4015.4
SKU01213,ST27,STOCKOUT,URGENT,0.0,6.035,7,1,0,2074.52
SKU01316,ST27,STOCKOUT,URGENT,0.0,21.020314285714285,22,1,0,2973.3
SKU01550,ST27,STOCKOUT,URGENT,0.0,8.0368,9,1,0,225.27
SKU01566,ST27,STOCKOUT,URGENT,0.0,4.01,5,1,0,1365.5500000000002
SKU01800,ST27,STOCKOUT,URGENT,0.0,6.173666666666667,7,1,0,772.87
SKU01843,ST27,STOCKOUT,URGENT,0.0,5.9722,6,1,0,1783.08
SKU02037,ST27,STOCKOUT,URGENT,0.0,38.06692380952383,39,1,0,5683.469999999999
SKU02300,ST27,STOCKOUT,URGENT,0.0,0.0,0,1,0,0.0
SKU02488,ST27,STOCKOUT,URGENT,0.0,19.8376,20,1,0,48389.2
SKU02677,ST27,STOCKOUT,URGENT,0.0,27.262412698412696,28,1,0,6856.360000000001
SKU02919,ST27,STOCKOUT,URGENT,0.0,8.014,9,1,0,700.47
SKU03016,ST27,STOCKOUT,URGENT,0.0,11.0234,12,1,0,2058.48
SKU03098,ST27,STOCKOUT,URGENT,0.0,15.982047619047623,16,1,0,1803.52
SKU03232,ST27,STOCKOUT,URGENT,0.0,11.060066666666668,12,1,0,17544.36
SKU03388,ST27,STOCKOUT,URGENT,0.0,2.158,3,1,0,291.72
SKU03455,ST27,STOCKOUT,URGENT,0.0,50.961814285714254,51,1,0,9908.79
SKU03865,ST27,STOCKOUT,URGENT,0.0,6.980666666666668,7,1,0,1235.71
SKU04166,ST27,STOCKOUT,URGENT,0.0,18.2776,19,1,0,2942.15
SKU04329,ST27,STOCKOUT,URGENT,0.0,33.958176190476195,55,1,0,93365.25
SKU04393,ST27,STOCKOUT,URGENT,0.0,12.037333333333336,13,1,0,1878.24
SKU04394,ST27,STOCKOUT,URGENT,0.0,6.987333333333334,7,1,0,1111.04
SKU04396,ST27,STOCKOUT,URGENT,0.0,27.993171428571426,28,1,0,67966.36
SKU04416,ST27,STOCKOUT,URGENT,0.0,18.009733333333333,19,1,0,6835.06
SKU04461,ST27,STOCKOUT,URGENT,0.0,5.1162,6,1,0,642.3
SKU04493,ST27,STOCKOUT,URGENT,0.0,12.062466666666666,13,1,0,431.21
SKU04592,ST27,STOCKOUT,URGENT,0.0,9.023,10,1,0,751.5999999999999
SKU04596,ST27,STOCKOUT,URGENT,0.0,17.922257142857145,60,1,0,14567.4
SKU04762,ST27,STOCKOUT,URGENT,0.0,5.013333333333333,6,1,0,1571.04
SKU04826,ST27,STOCKOUT,URGENT,0.0,47.28472380952381,48,1,0,42926.88
SKU04839,ST27,STOCKOUT,URGENT,0.0,12.106,13,1,0,507.39
SKU00113,ST28,STOCKOUT,URGENT,0.0,11.044733333333332,12,1,0,986.16
SKU00979,ST28,STOCKOUT,URGENT,0.0,6.069333333333334,7,1,0,1803.06
SKU01011,ST28,STOCKOUT,URGENT,0.0,18.15942380952381,19,1,0,7430.900000000001
SKU01170,ST28,STOCKOUT,URGENT,0.0,23.844271428571428,66,1,0,14927.22
SKU01292,ST28,STOCKOUT,URGENT,0.0,10.022,11,1,0,3917.87
SKU01377,ST28,STOCKOUT,URGENT,0.0,10.102933333333334,11,1,0,844.8
SKU01561,ST28,STOCKOUT,URGENT,0.0,48.8995761904762,49,1,0,19134.5
SKU01640,ST28,STOCKOUT,URGENT,0.0,0.0,0,1,0,0.0
SKU01945,ST28,STOCKOUT,URGENT,0.0,10.919333333333332,11,1,0,1770.23
SKU02160,ST28,STOCKOUT,URGENT,0.0,7.994333333333333,8,1,0,1622.24
SKU02444,ST28,STOCKOUT,URGENT,0.0,15.874577777777777,16,1,0,673.44
SKU02485,ST28,STOCKOUT,URGENT,0.0,5.0229333333333335,6,1,0,868.92
SKU02530,ST28,STOCKOUT,URGENT,0.0,22.17250735930736,23,1,0,7612.77
SKU02593,ST28,STOCKOUT,URGENT,0.0,39.60932222222223,40,1,0,16809.6
SKU03032,ST28,STOCKOUT,URGENT,0.0,18.239733333333334,19,1,0,1259.7
SKU03055,ST28,STOCKOUT,URGENT,0.0,16.8764,17,1,0,1741.14
SKU03135,ST28,STOCKOUT,URGENT,0.0,11.165333333333336,12,1,0,3458.16
SKU03170,ST28,STOCKOUT,URGENT,0.0,8.011333333333333,9,1,0,1675.8
SKU03256,ST28,STOCKOUT,URGENT,0.0,21.557366666666663,22,1,0,5727.700000000001
SKU03344,ST28,STOCKOUT,URGENT,0.0,5.950666666666666,6,1,0,4422.24
SKU03402,ST28,STOCKOUT,URGENT,0.0,25.661657142857145,26,1,0,11709.88
SKU03769,ST28,STOCKOUT,URGENT,0.0,13.261904761904765,14,1,0,855.54
SKU03865,ST28,STOCKOUT,URGENT,0.0,13.030533333333333,14,1,0,2471.42
SKU03911,ST28,STOCKOUT,URGENT,0.0,9.0396,10,1,0,643.4000000000001
SKU04342,ST28,STOCKOUT,URGENT,0.0,12.910999999999998,13,1,0,577.3299999999999
SKU04465,ST28,STOCKOUT,URGENT,0.0,12.014,13,1,0,2968.6800000000003
SKU04493,ST28,STOCKOUT,URGENT,0.0,2.134,3,1,0,99.51
SKU04522,ST28,STOCKOUT,URGENT,0.0,19.73303333333333,20,1,0,10922.2
SKU04773,ST28,STOCKOUT,URGENT,0.0,10.551328571428572,11,1,0,3328.49
SKU04933,ST28,STOCKOUT,URGENT,0.0,7.024,8,1,0,954.32
SKU00274,ST29,STOCKOUT,URGENT,0.0,5.917333333333333,6,1,0,4904.04
SKU00574,ST29,STOCKOUT,URGENT,0.0,3.122466666666667,4,1,0,383.96
SKU00635,ST29,STOCKOUT,URGENT,0.0,9.2352,10,1,0,1072.9
SKU00880,ST29,STOCKOUT,URGENT,0.0,2.042,3,1,0,922.95
SKU00926,ST29,STOCKOUT,URGENT,0.0,33.78638253968254,34,1,0,6954.700000000001
SKU01005,ST29,STOCKOUT,URGENT,0.0,17.55034761904762,18,1,0,2631.6
SKU01020,ST29,STOCKOUT,URGENT,0.0,0.0,0,1,0,0.0
SKU01157,ST29,STOCKOUT,URGENT,0.0,3.01,4,1,0,567.96
SKU01210,ST29,STOCKOUT,URGENT,0.0,1.1026666666666665,2,1,0,412.6
SKU01454,ST29,STOCKOUT,URGENT,0.0,9.016333333333332,10,1,0,835.1
SKU01477,ST29,STOCKOUT,URGENT,0.0,48.723126984127006,49,1,0,8195.74
SKU01600,ST29,STOCKOUT,URGENT,0.0,31.522357142857143,32,1,0,7739.84
SKU01636,ST29,STOCKOUT,URGENT,0.0,20.033357142857145,21,1,0,2316.51
SKU01662,ST29,STOCKOUT,URGENT,0.0,2.989,59,1,0,19389.76
SKU01749,ST29,STOCKOUT,URGENT,0.0,10.011733333333334,11,1,0,10699.26
SKU01856,ST29,STOCKOUT,URGENT,0.0,17.802707936507932,18,1,0,2305.44
SKU01929,ST29,STOCKOUT,URGENT,0.0,41.38150158730159,42,1,0,2517.48
SKU02001,ST29,STOCKOUT,URGENT,0.0,2.002,3,1,0,147.27
SKU02249,ST29,STOCKOUT,URGENT,0.0,7.882952380952381,8,1,0,789.04
SKU02257,ST29,STOCKOUT,URGENT,0.0,8.988,9,1,0,4466.07
SKU02307,ST29,STOCKOUT,URGENT,0.0,21.83751428571428,22,1,0,34807.3
SKU02339,ST29,STOCKOUT,URGENT,0.0,3.006333333333333,4,1,0,901.6
SKU02346,ST29,STOCKOUT,URGENT,0.0,11.880419047619046,12,1,0,521.88
SKU02458,ST29,STOCKOUT,URGENT,0.0,6.998,7,1,0,492.94
SKU02475,ST29,STOCKOUT,URGENT,0.0,12.073,13,1,0,2074.54
SKU02547,ST29,STOCKOUT,URGENT,0.0,12.135223809523808,13,1,0,1118.78
SKU02589,ST29,STOCKOUT,URGENT,0.0,23.338,24,1,0,4011.36
SKU02643,ST29,STOCKOUT,URGENT,0.0,5.925333333333333,6,1,0,17041.98
SKU02660,ST29,STOCKOUT,URGENT,0.0,10.750847619047615,46,1,0,2456.4
SKU02736,ST29,STOCKOUT,URGENT,0.0,17.145488888888888,18,1,0,1655.82
SKU02772,ST29,STOCKOUT,URGENT,0.0,1.0,1,1,0,1299.27
SKU02870,ST29,STOCKOUT,URGENT,0.0,12.974238095238094,13,1,0,8152.43
SKU03023,ST29,STOCKOUT,URGENT,0.0,14.013266666666665,15,1,0,4258.349999999999
SKU03039,ST29,STOCKOUT,URGENT,0.0,10.008666666666668,11,1,0,836.2199999999999
SKU03044,ST29,STOCKOUT,URGENT,0.0,24.46102380952381,25,1,0,1122.75
SKU03098,ST29,STOCKOUT,URGENT,0.0,10.840666666666667,11,1,0,1239.92
SKU03227,ST29,STOCKOUT,URGENT,0.0,7.013333333333332,8,1,0,1767.84
SKU03374,ST29,STOCKOUT,URGENT,0.0,25.334466666666675,26,1,0,1261.78
SKU03505,ST29,STOCKOUT,URGENT,0.0,29.82580952380953,30,1,0,71373.59999999999
SKU03510,ST29,STOCKOUT,URGENT,0.0,8.035333333333334,9,1,0,738.54
SKU03607,ST29,STOCKOUT,URGENT,0.0,3.0,3,1,0,634.02
