store_id,sku_id,sku_name,category,stock_on_hand,reorder_point,safety_stock,forecast_total_demand,forecast_average_daily_demand,forecast_demand_std,days_of_forecast_coverage,demand_variability_ratio,stockout_risk_flag,overstock_risk_flag,demand_volatility_flag,inventory_status,replenishment_priority,recommended_order_quantity
ST22,SKU03047,PrimeCare Biscuits & Cookies 500g,Snacks & Confectionery,0.0,0.0,0.0,37.771890476190464,37.771890476190464,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,38
ST22,SKU03055,CityFresh Butter & Ghee 500g,Dairy & Bakery,0.0,0.0,0.0,8.042,0.2062051282051282,1.2877506129005107,0.0,6.244997998398398,1,0,1,STOCKOUT,URGENT,9
ST22,SKU03065,GreenValley Frozen Vegetables 1L,Frozen Foods,0.0,0.0,0.0,1.088,1.088,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,2
ST22,SKU03244,CleanWave Chips & Crisps 2L,Snacks & Confectionery,0.0,0.0,0.0,8.013333333333334,8.013333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST22,SKU03301,NovaFresh Surface Cleaners Family Pack,Home Care,0.0,0.0,0.0,13.933333333333334,13.933333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST22,SKU03476,CleanWave Mobile Accessories 1kg,Electronics & Accessories,0.0,23.0,9.0,4.994,4.994,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST22,SKU03511,TrueTaste Ready Meals 100g,Frozen Foods,0.0,0.0,0.0,10.048333333333334,10.048333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST22,SKU03536,SparkleClean Tea Medium,Beverages,0.0,0.0,0.0,23.97742857142857,23.97742857142857,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24
ST22,SKU03845,MetroBrand Frozen Vegetables Pack of 6,Frozen Foods,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,1
ST22,SKU03894,CityFresh Bottled Water Pack of 6,Beverages,0.0,0.0,0.0,3.916,3.916,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST22,SKU03911,BasicNeeds Coffee 250ml,Beverages,0.0,0.0,0.0,9.016,9.016,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST22,SKU04013,GoldenHarvest Ice Cream 1kg,Frozen Foods,0.0,0.0,0.0,13.016523809523813,13.016523809523813,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST22,SKU04287,SmartBuy Vitamins & Supplements Pack of 6,Health & Wellness,0.0,0.0,0.0,21.312161904761897,21.312161904761897,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22
ST22,SKU04463,NovaFresh Men's Wear 1L,Apparel & Footwear,0.0,0.0,0.0,18.0344,18.0344,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST22,SKU04635,GreenValley Storage & Containers 100g,Home & Kitchen,0.0,0.0,0.0,11.9486,11.9486,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST22,SKU04683,EverydayPlus Hair Care 250ml,Personal Care,0.0,0.0,0.0,3.155733333333333,3.155733333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST22,SKU04823,SoftTouch Storage & Containers Pack of 6,Home & Kitchen,0.0,0.0,0.0,2.031333333333333,2.031333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST22,SKU04829,GreenValley Notebooks 2L,Stationery & Office,0.0,0.0,0.0,9.002,9.002,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST22,SKU04911,PureLife Frozen Vegetables 2L,Frozen Foods,0.0,0.0,0.0,4.000333333333334,4.000333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST22,SKU04920,CleanWave Writing Instruments Family Pack,Stationery & Office,0.0,0.0,0.0,0.0052,0.0052,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,1
ST23,SKU00178,PrimeCare Pulses & Lentils Family Pack,Grocery,0.0,0.0,0.0,12.928666666666668,12.928666666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST23,SKU00203,GoldenHarvest Milk 2kg,Dairy & Bakery,0.0,0.0,0.0,9.88252380952381,9.88252380952381,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST23,SKU00292,GreenValley Bread 500g,Dairy & Bakery,0.0,0.0,0.0,16.904,16.904,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST23,SKU00300,SunriseFoods Cheese Medium,Dairy & Bakery,0.0,0.0,0.0,13.638333333333334,13.638333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST23,SKU00583,GoldenHarvest Office Supplies 2kg,Stationery & Office,0.0,0.0,0.0,11.0254,11.0254,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST23,SKU00633,EverydayPlus Energy Drinks 500ml,Beverages,0.0,0.0,0.0,32.91418412698412,32.91418412698412,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,33
ST23,SKU00634,SoftTouch Energy Drinks Large,Beverages,0.0,0.0,0.0,3.978,3.978,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST23,SKU00669,MetroBrand First Aid 500g,Health & Wellness,0.0,0.0,0.0,29.288155555555555,29.288155555555555,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,30
ST23,SKU00726,CrispKing Frozen Vegetables 1kg,Frozen Foods,0.0,0.0,0.0,6.004,6.004,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST23,SKU00793,QuickBite Cookware 1kg,Home & Kitchen,0.0,0.0,0.0,4.004,4.004,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST23,SKU00820,FamilyChoice Rice & Grains Small,Grocery,0.0,0.0,0.0,4.836666666666667,4.836666666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST23,SKU00830,TrueTaste Ice Cream Medium,Frozen Foods,0.0,48.0,19.0,40.45168686868686,40.45168686868686,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,48
ST23,SKU00901,PremiumSelect Frozen Meat Small,Frozen Foods,0.0,0.0,0.0,40.761167821067815,40.761167821067815,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,41
ST23,SKU00905,UrbanBite Sugar & Salt Large,Grocery,0.0,0.0,0.0,14.029087445887445,14.029087445887445,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15
ST23,SKU00922,TrueTaste Namkeen Medium,Snacks & Confectionery,0.0,0.0,0.0,18.312,18.312,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST23,SKU00989,EliteHome Mobile Accessories 1kg,Electronics & Accessories,0.0,0.0,0.0,4.99,4.99,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST23,SKU01029,NatureBlend Eggs 1kg,Dairy & Bakery,0.0,0.0,0.0,10.046733333333332,10.046733333333332,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST23,SKU01255,PremiumSelect Candy Medium,Snacks & Confectionery,0.0,0.0,0.0,5.077733333333335,5.077733333333335,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST23,SKU01311,UrbanBite Men's Wear 500g,Apparel & Footwear,0.0,0.0,0.0,9.010666666666664,9.010666666666664,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST23,SKU01395,PremiumSelect Chips & Crisps 2kg,Snacks & Confectionery,0.0,0.0,0.0,18.099490476190475,18.099490476190475,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST23,SKU01397,CityFresh Small Appliances Pack of 12,Electronics & Accessories,0.0,0.0,0.0,17.895557142857143,17.895557142857143,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST23,SKU01797,SunriseFoods Bottled Water Small,Beverages,0.0,0.0,0.0,17.856733333333334,17.856733333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST23,SKU02003,SparkleClean Cookware Pack of 12,Home & Kitchen,0.0,0.0,0.0,16.963966666666668,16.963966666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST23,SKU02278,EliteHome Bath & Body Pack of 12,Personal Care,0.0,0.0,0.0,17.440828571428575,17.440828571428575,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST23,SKU02417,EverydayPlus Women's Wear 500g,Apparel & Footwear,0.0,0.0,0.0,7.952266666666665,7.952266666666665,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST23,SKU02679,MetroBrand First Aid Small,Health & Wellness,0.0,0.0,0.0,44.158076190476194,44.158076190476194,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,45
ST23,SKU02828,NovaFresh Home Decor 100g,Home & Kitchen,0.0,0.0,0.0,12.022666666666666,2.0037777777777777,4.908233113483537,0.0,2.4494897427831783,1,0,1,STOCKOUT,URGENT,13
ST23,SKU03070,NovaFresh Surface Cleaners 250ml,Home Care,0.0,0.0,0.0,12.885571428571428,12.885571428571428,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST23,SKU03274,PremiumSelect Hair Care 250ml,Personal Care,0.0,28.0,11.0,3.0276666666666667,3.0276666666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,28
ST23,SKU03467,PureLife Spices & Seasoning 2L,Grocery,0.0,0.0,0.0,10.030666666666669,10.030666666666669,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST23,SKU03495,ZestyCo Notebooks 500ml,Stationery & Office,0.0,0.0,0.0,20.123247619047618,20.123247619047618,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST23,SKU03516,GoldenHarvest Laundry 250ml,Home Care,0.0,0.0,0.0,2.0464,2.0464,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST23,SKU03610,GreenValley Frozen Vegetables 500g,Frozen Foods,0.0,0.0,0.0,16.025133333333336,16.025133333333336,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST23,SKU03650,NatureBlend Spices & Seasoning Pack of 12,Grocery,0.0,0.0,0.0,11.027066666666666,11.027066666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST23,SKU03676,QuickBite Home Decor 1kg,Home & Kitchen,0.0,0.0,0.0,18.004,18.004,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST23,SKU03689,SparkleClean Office Supplies 500ml,Stationery & Office,0.0,0.0,0.0,20.938109523809526,20.938109523809526,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST23,SKU03788,EliteHome Pest Control 2L,Home Care,0.0,0.0,0.0,13.033733333333336,13.033733333333336,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST23,SKU03844,TrueTaste Butter & Ghee 250g,Dairy & Bakery,0.0,0.0,0.0,16.006,16.006,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST23,SKU03882,CityFresh Frozen Meat Large,Frozen Foods,0.0,0.0,0.0,13.026238095238096,13.026238095238096,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST23,SKU03884,SoftTouch Butter & Ghee Large,Dairy & Bakery,0.0,0.0,0.0,12.8494,12.8494,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST23,SKU03906,GoldenHarvest Bath & Body 250g,Personal Care,0.0,77.0,26.0,17.816980952380952,17.816980952380952,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,77
ST23,SKU04046,CleanWave Laundry 250ml,Home Care,0.0,29.0,10.0,10.006485714285716,10.006485714285716,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,29
ST23,SKU04123,ValueChoice Office Supplies Family Pack,Stationery & Office,0.0,0.0,0.0,2.024,2.024,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST23,SKU04157,PremiumSelect Small Appliances 1L,Electronics & Accessories,0.0,100.0,25.0,1.1312,1.1312,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,100
ST23,SKU04241,ZestyCo Biscuits & Cookies 250ml,Snacks & Confectionery,0.0,0.0,0.0,9.106666666666667,9.106666666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST23,SKU04257,ValueChoice Yogurt 100g,Dairy & Bakery,0.0,0.0,0.0,8.137933333333333,8.137933333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST23,SKU04413,PurePlus Flour & Atta Small,Grocery,0.0,0.0,0.0,3.0254000000000003,0.06576956521739132,0.4460708941510258,0.0,6.782329983125267,1,0,1,STOCKOUT,URGENT,4
ST23,SKU04529,PureLife OTC Medicine 1L,Health & Wellness,0.0,0.0,0.0,30.903266666666664,30.903266666666664,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,31
ST23,SKU04719,FamilyChoice Writing Instruments 1kg,Stationery & Office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0
ST23,SKU04904,HealthFirst Storage & Containers Large,Home & Kitchen,0.0,0.0,0.0,8.972,8.972,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST23,SKU04928,GreenValley Sugar & Salt 1L,Grocery,0.0,0.0,0.0,16.09752380952381,16.09752380952381,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST23,SKU04966,ZestyCo Bread 250ml,Dairy & Bakery,0.0,0.0,0.0,22.63802857142858,22.63802857142858,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST23,SKU04980,FreshFarm OTC Medicine 2L,Health & Wellness,0.0,0.0,0.0,3.001733333333333,3.001733333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST24,SKU00049,CityFresh Oral Care 500ml,Personal Care,0.0,0.0,0.0,8.957866666666666,8.957866666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST24,SKU00052,ValueChoice Storage & Containers Family Pack,Home & Kitchen,0.0,0.0,0.0,13.06133333333333,13.06133333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST24,SKU00348,GreenValley Oral Care 2kg,Personal Care,0.0,0.0,0.0,10.398761904761908,10.398761904761908,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST24,SKU00392,NatureBlend Rice & Grains 100g,Grocery,0.0,0.0,0.0,4.069066666666666,4.069066666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST24,SKU00405,SmartBuy Writing Instruments 500ml,Stationery & Office,0.0,0.0,0.0,20.10146666666667,20.10146666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST24,SKU00560,SmartBuy Air Fresheners 1kg,Home Care,0.0,0.0,0.0,5.979,5.979,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST24,SKU00573,NovaFresh Home Decor Large,Home & Kitchen,0.0,0.0,0.0,8.036000000000001,8.036000000000001,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST24,SKU00767,PrimeCare Frozen Meat 500ml,Frozen Foods,0.0,0.0,0.0,7.004666666666666,7.004666666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST24,SKU00769,UrbanBite Eggs 2kg,Dairy & Bakery,0.0,0.0,0.0,13.349561904761906,13.349561904761906,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST24,SKU00770,PurePlus OTC Medicine Family Pack,Health & Wellness,0.0,0.0,0.0,6.017333333333334,6.017333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST24,SKU00771,QuickBite Cookware Pack of 12,Home & Kitchen,0.0,0.0,0.0,18.01623809523809,18.01623809523809,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST24,SKU00849,ValueChoice Office Supplies Pack of 6,Stationery & Office,0.0,0.0,0.0,3.032333333333333,3.032333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST24,SKU00960,QuickBite Flour & Atta Family Pack,Grocery,0.0,0.0,0.0,16.954666666666668,16.954666666666668,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST24,SKU01165,HealthFirst Home Decor Pack of 6,Home & Kitchen,0.0,0.0,0.0,21.786409523809528,21.786409523809528,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22
ST24,SKU01292,TrueTaste Frozen Meat 2kg,Frozen Foods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0
ST24,SKU01655,SparkleClean Bottled Water Pack of 12,Beverages,0.0,0.0,0.0,6.984666666666667,0.6984666666666667,2.2087455363722737,0.0,3.1622776601683786,1,0,1,STOCKOUT,URGENT,7
ST24,SKU01692,EverydayPlus Energy Drinks 2kg,Beverages,0.0,0.0,0.0,5.006,5.006,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST24,SKU02018,DailyBest Home Decor 100g,Home & Kitchen,0.0,0.0,0.0,12.098666666666666,12.098666666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST24,SKU02078,NatureBlend Office Supplies 250g,Stationery & Office,0.0,0.0,0.0,7.019333333333334,7.019333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST24,SKU02101,GoldenHarvest Frozen Meat Medium,Frozen Foods,0.0,0.0,0.0,13.017666666666669,13.017666666666669,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST24,SKU02281,FreshFarm Energy Drinks Pack of 12,Beverages,0.0,0.0,0.0,20.9827126984127,20.9827126984127,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST24,SKU02826,QuickBite Surface Cleaners Family Pack,Home Care,0.0,67.0,18.0,10.938,10.938,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,67
ST24,SKU02884,SparkleClean Juices Pack of 6,Beverages,0.0,0.0,0.0,7.006666666666667,7.006666666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST24,SKU02899,GreenValley Namkeen Medium,Snacks & Confectionery,0.0,0.0,0.0,17.19293333333334,17.19293333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST24,SKU03032,GoldenHarvest Chips & Crisps Pack of 6,Snacks & Confectionery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0
ST24,SKU03082,GreenValley Biscuits & Cookies Medium,Snacks & Confectionery,0.0,0.0,0.0,25.06873333333333,25.06873333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,26
ST24,SKU03086,PremiumSelect Ready Meals 2L,Frozen Foods,0.0,0.0,0.0,13.057533333333334,13.057533333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST24,SKU03116,FamilyChoice First Aid 500ml,Health & Wellness,0.0,0.0,0.0,19.785363492063485,19.785363492063485,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20
ST24,SKU03280,NutriPlus Bread 100g,Dairy & Bakery,0.0,0.0,0.0,2.002,2.002,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST24,SKU03283,NutriPlus Chips & Crisps Large,Snacks & Confectionery,0.0,0.0,0.0,16.059933333333333,16.059933333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST24,SKU03374,EliteHome Candy 250g,Snacks & Confectionery,0.0,0.0,0.0,15.851533333333334,15.851533333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16
ST24,SKU03426,SparkleClean Mobile Accessories 2L,Electronics & Accessories,0.0,0.0,0.0,2.982,2.982,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST24,SKU03652,CleanWave Ready Meals Pack of 6,Frozen Foods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0
ST24,SKU03802,NovaFresh Namkeen Family Pack,Snacks & Confectionery,0.0,0.0,0.0,23.93199047619048,23.93199047619048,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24
ST24,SKU03979,SoftTouch Frozen Vegetables Medium,Frozen Foods,0.0,0.0,0.0,8.968333333333334,8.968333333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST24,SKU04086,PureLife Flour & Atta 250g,Grocery,0.0,0.0,0.0,10.869333333333332,10.869333333333332,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11
ST24,SKU04131,NutriPlus Surface Cleaners Medium,Home Care,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,1
ST24,SKU04431,HomeStyle Chocolates Pack of 6,Snacks & Confectionery,0.0,0.0,0.0,12.591539682539686,12.591539682539686,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST24,SKU04619,MetroBrand Coffee 250ml,Beverages,0.0,0.0,0.0,17.36271428571429,17.36271428571429,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST24,SKU04802,MetroBrand Cooking Oil 250g,Grocery,0.0,0.0,0.0,3.141933333333333,3.141933333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST24,SKU04855,EliteHome Women's Wear 2L,Apparel & Footwear,0.0,0.0,0.0,20.936766666666664,0.9102942028985506,4.365617633749694,0.0,4.79583152331272,1,0,1,STOCKOUT,URGENT,21
ST24,SKU04897,NatureBlend Women's Wear 100g,Apparel & Footwear,0.0,0.0,0.0,3.0007333333333333,3.0007333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST24,SKU04917,PureLife Ready Meals Large,Frozen Foods,0.0,0.0,0.0,6.008,6.008,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST24,SKU04929,CrispKing Footwear 2kg,Apparel & Footwear,0.0,0.0,0.0,18.1066,18.1066,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST24,SKU04946,PurePlus Candy 500ml,Snacks & Confectionery,0.0,0.0,0.0,19.763942857142855,19.763942857142855,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20
ST24,SKU04975,GreenValley Energy Drinks Family Pack,Beverages,0.0,0.0,0.0,13.809171428571428,13.809171428571428,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST25,SKU00035,PremiumSelect Air Fresheners Large,Home Care,0.0,0.0,0.0,4.154625396825397,4.154625396825397,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST25,SKU00258,EverydayPlus Coffee Pack of 6,Beverages,0.0,0.0,0.0,16.217333333333332,0.9539607843137254,3.9332810764225568,0.0,4.123105625617661,1,0,1,STOCKOUT,URGENT,17
ST25,SKU00404,EliteHome Bread 1kg,Dairy & Bakery,0.0,0.0,0.0,9.4634,9.4634,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST25,SKU00427,PremiumSelect Writing Instruments Pack of 12,Stationery & Office,0.0,0.0,0.0,21.950422222222223,21.950422222222223,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22
ST25,SKU00530,FreshFarm Notebooks 2kg,Stationery & Office,0.0,0.0,0.0,8.123000000000001,0.20307500000000003,1.2843590716773876,0.0,6.324555320336759,1,0,1,STOCKOUT,URGENT,9
ST25,SKU00552,SmartBuy First Aid 2L,Health & Wellness,0.0,0.0,0.0,9.932000000000002,9.932000000000002,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST25,SKU00872,GreenValley Pulses & Lentils Family Pack,Grocery,0.0,0.0,0.0,22.352390476190475,22.352390476190475,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST25,SKU00886,HomeStyle Mobile Accessories Pack of 12,Electronics & Accessories,0.0,0.0,0.0,2.002,2.002,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST25,SKU00897,EverydayPlus Chips & Crisps 250g,Snacks & Confectionery,0.0,0.0,0.0,13.02806666666667,13.02806666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14
ST25,SKU01311,UrbanBite Men's Wear 500g,Apparel & Footwear,0.0,0.0,0.0,34.82905714285712,34.82905714285712,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,35
ST25,SKU01536,FreshFarm Frozen Vegetables Pack of 12,Frozen Foods,0.0,0.0,0.0,12.734076190476191,12.734076190476191,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST25,SKU01566,MetroBrand Storage & Containers 250g,Home & Kitchen,0.0,0.0,0.0,5.004,5.004,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST25,SKU01577,PureLife Office Supplies 500ml,Stationery & Office,0.0,0.0,0.0,3.004833333333333,3.004833333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST25,SKU01632,NatureBlend Skin Care Pack of 12,Personal Care,0.0,0.0,0.0,31.240909523809528,31.240909523809528,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,32
ST25,SKU01750,QuickBite Men's Grooming Small,Personal Care,0.0,0.0,0.0,8.0328,8.0328,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST25,SKU01830,SunriseFoods Women's Wear Pack of 12,Apparel & Footwear,0.0,0.0,0.0,20.8866,20.8866,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST25,SKU02084,SoftTouch Bottled Water 2L,Beverages,0.0,0.0,0.0,8.961066666666667,8.961066666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST25,SKU02160,PrimeCare Frozen Meat 250ml,Frozen Foods,0.0,0.0,0.0,1.022,1.022,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,2
ST25,SKU02223,NovaFresh Flour & Atta 500ml,Grocery,0.0,0.0,0.0,2.969733333333333,2.969733333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST25,SKU02573,UrbanBite Coffee Small,Beverages,0.0,0.0,0.0,11.023666666666664,11.023666666666664,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST25,SKU02858,FamilyChoice Dishwashing 100g,Home Care,0.0,0.0,0.0,19.242266666666666,19.242266666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20
ST25,SKU02895,CleanWave Chocolates Pack of 6,Snacks & Confectionery,0.0,0.0,0.0,2.183457142857143,2.183457142857143,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST25,SKU03050,SoftTouch Yogurt Family Pack,Dairy & Bakery,0.0,0.0,0.0,0.0023333333333333,0.0023333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,1
ST25,SKU03123,SunriseFoods Vitamins & Supplements 250g,Health & Wellness,0.0,0.0,0.0,8.994666666666665,8.994666666666665,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST25,SKU03201,PurePlus Soft Drinks Family Pack,Beverages,0.0,0.0,0.0,11.207561904761906,11.207561904761906,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST25,SKU03327,CrispKing Frozen Meat 250g,Frozen Foods,0.0,0.0,0.0,11.127,11.127,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST25,SKU03659,DailyBest Ready Meals Small,Frozen Foods,0.0,0.0,0.0,20.804160317460312,20.804160317460312,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST25,SKU03818,TrueTaste Biscuits & Cookies Pack of 6,Snacks & Confectionery,0.0,0.0,0.0,8.969733333333334,8.969733333333334,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
