store_id,sku_id,sku_name,category,subcategory,brand,forecast_total_demand,forecast_average_daily_demand,forecast_demand_std,forecast_days,stock_on_hand,reorder_point,safety_stock,days_of_forecast_coverage,stock_above_reorder,stock_above_safety,stockout_risk_flag,overstock_risk_flag,demand_volatility_flag,inventory_status,replenishment_priority,recommended_order_quantity,unit_price,cost_price,inventory_cost_value,inventory_retail_value,estimated_replenishment_cost,estimated_replenishment_retail_value,last_restock_date
ST21,SKU04508,FreshFarm Ready Meals 500ml,Frozen Foods,Ready Meals,FreshFarm,14.883666666666668,14.883666666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15,375.55,236.38,0.0,0.0,3545.7,5633.25,
ST21,SKU04513,DailyBest Soft Drinks 500g,Beverages,Soft Drinks,DailyBest,12.011866666666666,12.011866666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13,129.12,94.35,0.0,0.0,1226.55,1678.56,
ST21,SKU04634,NovaFresh Women's Wear 1L,Apparel & Footwear,Women's Wear,NovaFresh,19.421666666666663,19.421666666666663,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20,973.21,566.16,0.0,0.0,11323.199999999999,19464.2,
ST21,SKU04710,SmartBuy Women's Wear 1L,Apparel & Footwear,Women's Wear,SmartBuy,11.0102,11.0102,0.0,1,0.0,21.0,7.0,0.0,-21.0,-7.0,1,0,0,STOCKOUT,URGENT,21,1632.84,1089.13,0.0,0.0,22871.730000000003,34289.64,2025-08-17
ST21,SKU04769,CleanWave Home Decor 250g,Home & Kitchen,Home Decor,CleanWave,1.470980952380952,1.470980952380952,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,2,2064.58,1592.82,0.0,0.0,3185.64,4129.16,
ST22,SKU00244,EverydayPlus OTC Medicine 2kg,Health & Wellness,OTC Medicine,EverydayPlus,9.011666666666668,9.011666666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,750.15,591.29,0.0,0.0,5912.9,7501.5,
ST22,SKU00258,EverydayPlus Coffee Pack of 6,Beverages,Coffee,EverydayPlus,16.31073333333333,16.31073333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,91.98,63.48,0.0,0.0,1079.1599999999999,1563.66,
ST22,SKU00277,TrueTaste Home Decor 1kg,Home & Kitchen,Home Decor,TrueTaste,10.0204,10.0204,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11,585.64,392.95,0.0,0.0,4322.45,6442.04,
ST22,SKU00326,GreenValley Kids Wear 500ml,Apparel & Footwear,Kids Wear,GreenValley,9.879666666666669,9.879666666666669,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,1341.29,805.15,0.0,0.0,8051.5,13412.9,
ST22,SKU00508,EverydayPlus OTC Medicine Medium,Health & Wellness,OTC Medicine,EverydayPlus,14.864825396825394,14.864825396825394,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15,567.86,343.68,0.0,0.0,5155.2,8517.9,
ST22,SKU00757,FamilyChoice Oral Care 100g,Personal Care,Oral Care,FamilyChoice,16.784200000000006,16.784200000000006,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,196.4,139.16,0.0,0.0,2365.72,3338.8,
ST22,SKU01328,SmartBuy Hair Care Pack of 12,Personal Care,Hair Care,SmartBuy,33.06136190476191,33.06136190476191,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,34,433.14,303.26,0.0,0.0,10310.84,14726.76,
ST22,SKU01630,DailyBest Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,DailyBest,3.656261904761905,3.656261904761905,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4,1994.81,1273.03,0.0,0.0,5092.12,7979.24,
ST22,SKU01852,EverydayPlus Cooking Oil 100g,Grocery,Cooking Oil,EverydayPlus,19.753833333333336,19.753833333333336,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20,142.19,112.36,0.0,0.0,2247.2,2843.8,
ST22,SKU01944,SoftTouch Chocolates Small,Snacks & Confectionery,Chocolates,SoftTouch,24.89433333333333,0.803043010752688,4.471154257088543,31,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,25,36.52,21.13,0.0,0.0,528.25,913.0000000000001,
ST22,SKU02157,NatureBlend Bread 500ml,Dairy & Bakery,Bread,NatureBlend,26.57046666666667,26.57046666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,27,182.04,106.66,0.0,0.0,2879.8199999999997,4915.08,
ST22,SKU02192,CityFresh Hair Care 250g,Personal Care,Hair Care,CityFresh,26.13566349206348,26.13566349206348,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,27,616.15,402.33,0.0,0.0,10862.91,16636.05,
ST22,SKU02383,HomeStyle Office Supplies 250g,Stationery & Office,Office Supplies,HomeStyle,24.89171587301588,24.89171587301588,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,25,328.02,196.71,0.0,0.0,4917.75,8200.5,
ST22,SKU02450,NatureBlend Hair Care 500ml,Personal Care,Hair Care,NatureBlend,8.0,0.22857142857142856,1.3522468075656264,35,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,8,252.84,165.92,0.0,0.0,1327.36,2022.72,
ST22,SKU02542,QuickBite First Aid 2L,Health & Wellness,First Aid,QuickBite,12.97,12.97,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13,327.24,203.76,0.0,0.0,2648.88,4254.12,
ST22,SKU02609,BasicNeeds Men's Grooming 250ml,Personal Care,Men's Grooming,BasicNeeds,31.93764126984127,31.93764126984127,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,32,391.85,256.26,0.0,0.0,8200.32,12539.2,
ST22,SKU02618,TrueTaste Writing Instruments 100g,Stationery & Office,Writing Instruments,TrueTaste,21.074014285714284,21.074014285714284,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22,245.99,135.73,0.0,0.0,2986.06,5411.780000000001,
ST22,SKU02766,SparkleClean Pest Control Pack of 6,Home Care,Pest Control,SparkleClean,3.0116666666666667,3.0116666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4,225.53,145.77,0.0,0.0,583.08,902.12,
ST22,SKU02869,FamilyChoice Vitamins & Supplements Pack of 6,Health & Wellness,Vitamins & Supplements,FamilyChoice,43.151637662337656,43.151637662337656,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,44,1023.67,650.37,0.0,0.0,28616.28,45041.479999999996,
ST22,SKU03047,PrimeCare Biscuits & Cookies 500g,Snacks & Confectionery,Biscuits & Cookies,PrimeCare,37.771890476190464,37.771890476190464,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,38,196.79,145.99,0.0,0.0,5547.620000000001,7478.0199999999995,
ST22,SKU03055,CityFresh Butter & Ghee 500g,Dairy & Bakery,Butter & Ghee,CityFresh,8.042,0.2062051282051282,1.2877506129005107,39,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,9,130.59,102.42,0.0,0.0,921.78,1175.31,
ST22,SKU03065,GreenValley Frozen Vegetables 1L,Frozen Foods,Frozen Vegetables,GreenValley,1.088,1.088,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,2,209.91,145.54,0.0,0.0,291.08,419.82,
ST22,SKU03244,CleanWave Chips & Crisps 2L,Snacks & Confectionery,Chips & Crisps,CleanWave,8.013333333333334,8.013333333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,116.8,92.8,0.0,0.0,835.1999999999999,1051.2,
ST22,SKU03301,NovaFresh Surface Cleaners Family Pack,Home Care,Surface Cleaners,NovaFresh,13.933333333333334,13.933333333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14,296.26,216.58,0.0,0.0,3032.1200000000003,4147.639999999999,
ST22,SKU03476,CleanWave Mobile Accessories 1kg,Electronics & Accessories,Mobile Accessories,CleanWave,4.994,4.994,0.0,1,0.0,23.0,9.0,0.0,-23.0,-9.0,1,0,0,STOCKOUT,URGENT,23,681.44,443.56,0.0,0.0,10201.88,15673.12,2025-10-05
ST22,SKU03511,TrueTaste Ready Meals 100g,Frozen Foods,Ready Meals,TrueTaste,10.048333333333334,10.048333333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11,709.78,420.9,0.0,0.0,4629.9,7807.58,
ST22,SKU03536,SparkleClean Tea Medium,Beverages,Tea,SparkleClean,23.97742857142857,23.97742857142857,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,24,127.11,77.38,0.0,0.0,1857.12,3050.64,
ST22,SKU03845,MetroBrand Frozen Vegetables Pack of 6,Frozen Foods,Frozen Vegetables,MetroBrand,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,1,622.07,452.79,0.0,0.0,452.79,622.07,
ST22,SKU03894,CityFresh Bottled Water Pack of 6,Beverages,Bottled Water,CityFresh,3.916,3.916,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4,88.51,56.99,0.0,0.0,227.96,354.04,
ST22,SKU03911,BasicNeeds Coffee 250ml,Beverages,Coffee,BasicNeeds,9.016,9.016,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,89.02,64.34,0.0,0.0,643.4000000000001,890.1999999999999,
ST22,SKU04013,GoldenHarvest Ice Cream 1kg,Frozen Foods,Ice Cream,GoldenHarvest,13.016523809523813,13.016523809523813,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14,447.28,346.14,0.0,0.0,4845.96,6261.92,
ST22,SKU04287,SmartBuy Vitamins & Supplements Pack of 6,Health & Wellness,Vitamins & Supplements,SmartBuy,21.312161904761897,21.312161904761897,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,22,857.39,483.15,0.0,0.0,10629.3,18862.579999999998,
ST22,SKU04463,NovaFresh Men's Wear 1L,Apparel & Footwear,Men's Wear,NovaFresh,18.0344,18.0344,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19,1282.18,889.63,0.0,0.0,16902.97,24361.420000000002,
ST22,SKU04635,GreenValley Storage & Containers 100g,Home & Kitchen,Storage & Containers,GreenValley,11.9486,11.9486,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12,687.51,433.15,0.0,0.0,5197.799999999999,8250.119999999999,
ST22,SKU04683,EverydayPlus Hair Care 250ml,Personal Care,Hair Care,EverydayPlus,3.155733333333333,3.155733333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4,481.63,313.99,0.0,0.0,1255.96,1926.52,
ST22,SKU04823,SoftTouch Storage & Containers Pack of 6,Home & Kitchen,Storage & Containers,SoftTouch,2.031333333333333,2.031333333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3,1018.52,806.27,0.0,0.0,2418.81,3055.56,
ST22,SKU04829,GreenValley Notebooks 2L,Stationery & Office,Notebooks,GreenValley,9.002,9.002,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,159.42,120.95,0.0,0.0,1209.5,1594.1999999999998,
ST22,SKU04911,PureLife Frozen Vegetables 2L,Frozen Foods,Frozen Vegetables,PureLife,4.000333333333334,4.000333333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,524.33,319.77,0.0,0.0,1598.85,2621.65,
ST22,SKU04920,CleanWave Writing Instruments Family Pack,Stationery & Office,Writing Instruments,CleanWave,0.0052,0.0052,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,1,31.96,21.2,0.0,0.0,21.2,31.96,
ST23,SKU00178,PrimeCare Pulses & Lentils Family Pack,Grocery,Pulses & Lentils,PrimeCare,12.928666666666668,12.928666666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13,527.32,350.05,0.0,0.0,4550.650000000001,6855.160000000001,
ST23,SKU00203,GoldenHarvest Milk 2kg,Dairy & Bakery,Milk,GoldenHarvest,9.88252380952381,9.88252380952381,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,181.68,106.33,0.0,0.0,1063.3,1816.8000000000002,
ST23,SKU00292,GreenValley Bread 500g,Dairy & Bakery,Bread,GreenValley,16.904,16.904,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,210.98,119.39,0.0,0.0,2029.63,3586.66,
ST23,SKU00300,SunriseFoods Cheese Medium,Dairy & Bakery,Cheese,SunriseFoods,13.638333333333334,13.638333333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14,100.55,66.52,0.0,0.0,931.28,1407.7,
ST23,SKU00583,GoldenHarvest Office Supplies 2kg,Stationery & Office,Office Supplies,GoldenHarvest,11.0254,11.0254,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12,249.78,138.42,0.0,0.0,1661.04,2997.36,
ST23,SKU00633,EverydayPlus Energy Drinks 500ml,Beverages,Energy Drinks,EverydayPlus,32.91418412698412,32.91418412698412,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,33,189.01,106.51,0.0,0.0,3514.8300000000004,6237.33,
ST23,SKU00634,SoftTouch Energy Drinks Large,Beverages,Energy Drinks,SoftTouch,3.978,3.978,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4,64.42,44.21,0.0,0.0,176.84,257.68,
ST23,SKU00669,MetroBrand First Aid 500g,Health & Wellness,First Aid,MetroBrand,29.288155555555555,29.288155555555555,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,30,631.77,427.05,0.0,0.0,12811.5,18953.1,
ST23,SKU00726,CrispKing Frozen Vegetables 1kg,Frozen Foods,Frozen Vegetables,CrispKing,6.004,6.004,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7,974.67,538.72,0.0,0.0,3771.04,6822.69,
ST23,SKU00793,QuickBite Cookware 1kg,Home & Kitchen,Cookware,QuickBite,4.004,4.004,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,1050.17,742.55,0.0,0.0,3712.75,5250.85,
ST23,SKU00820,FamilyChoice Rice & Grains Small,Grocery,Rice & Grains,FamilyChoice,4.836666666666667,4.836666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,487.11,294.5,0.0,0.0,1472.5,2435.55,
ST23,SKU00830,TrueTaste Ice Cream Medium,Frozen Foods,Ice Cream,TrueTaste,40.45168686868686,40.45168686868686,0.0,1,0.0,48.0,19.0,0.0,-48.0,-19.0,1,0,0,STOCKOUT,URGENT,48,290.01,208.06,0.0,0.0,9986.880000000001,13920.48,2025-08-10
ST23,SKU00901,PremiumSelect Frozen Meat Small,Frozen Foods,Frozen Meat,PremiumSelect,40.761167821067815,40.761167821067815,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,41,653.7,476.21,0.0,0.0,19524.61,26801.7,
ST23,SKU00905,UrbanBite Sugar & Salt Large,Grocery,Sugar & Salt,UrbanBite,14.029087445887445,14.029087445887445,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15,247.57,142.05,0.0,0.0,2130.75,3713.5499999999997,
ST23,SKU00922,TrueTaste Namkeen Medium,Snacks & Confectionery,Namkeen,TrueTaste,18.312,18.312,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19,60.32,35.63,0.0,0.0,676.97,1146.08,
ST23,SKU00989,EliteHome Mobile Accessories 1kg,Electronics & Accessories,Mobile Accessories,EliteHome,4.99,4.99,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5,1774.79,1263.54,0.0,0.0,6317.7,8873.95,
ST23,SKU01029,NatureBlend Eggs 1kg,Dairy & Bakery,Eggs,NatureBlend,10.046733333333332,10.046733333333332,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11,90.75,53.11,0.0,0.0,584.21,998.25,
ST23,SKU01255,PremiumSelect Candy Medium,Snacks & Confectionery,Candy,PremiumSelect,5.077733333333335,5.077733333333335,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6,182.77,123.6,0.0,0.0,741.5999999999999,1096.6200000000001,
ST23,SKU01311,UrbanBite Men's Wear 500g,Apparel & Footwear,Men's Wear,UrbanBite,9.010666666666664,9.010666666666664,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,889.85,504.56,0.0,0.0,5045.6,8898.5,
ST23,SKU01395,PremiumSelect Chips & Crisps 2kg,Snacks & Confectionery,Chips & Crisps,PremiumSelect,18.099490476190475,18.099490476190475,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19,122.37,86.92,0.0,0.0,1651.48,2325.03,
ST23,SKU01397,CityFresh Small Appliances Pack of 12,Electronics & Accessories,Small Appliances,CityFresh,17.895557142857143,17.895557142857143,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18,4181.58,2480.4,0.0,0.0,44647.200000000004,75268.44,
ST23,SKU01797,SunriseFoods Bottled Water Small,Beverages,Bottled Water,SunriseFoods,17.856733333333334,17.856733333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18,74.29,56.41,0.0,0.0,1015.3799999999999,1337.22,
ST23,SKU02003,SparkleClean Cookware Pack of 12,Home & Kitchen,Cookware,SparkleClean,16.963966666666668,16.963966666666668,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,607.33,391.33,0.0,0.0,6652.61,10324.61,
ST23,SKU02278,EliteHome Bath & Body Pack of 12,Personal Care,Bath & Body,EliteHome,17.440828571428575,17.440828571428575,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18,531.96,420.13,0.0,0.0,7562.34,9575.28,
ST23,SKU02417,EverydayPlus Women's Wear 500g,Apparel & Footwear,Women's Wear,EverydayPlus,7.952266666666665,7.952266666666665,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8,1108.44,844.05,0.0,0.0,6752.4,8867.52,
ST23,SKU02679,MetroBrand First Aid Small,Health & Wellness,First Aid,MetroBrand,44.158076190476194,44.158076190476194,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,45,611.77,486.7,0.0,0.0,21901.5,27529.649999999998,
ST23,SKU02828,NovaFresh Home Decor 100g,Home & Kitchen,Home Decor,NovaFresh,12.022666666666666,2.0037777777777777,4.908233113483537,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,13,1658.99,1225.53,0.0,0.0,15931.89,21566.87,
ST23,SKU03070,NovaFresh Surface Cleaners 250ml,Home Care,Surface Cleaners,NovaFresh,12.885571428571428,12.885571428571428,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13,524.48,300.47,0.0,0.0,3906.1100000000006,6818.24,
ST23,SKU03274,PremiumSelect Hair Care 250ml,Personal Care,Hair Care,PremiumSelect,3.0276666666666667,3.0276666666666667,0.0,1,0.0,28.0,11.0,0.0,-28.0,-11.0,1,0,0,STOCKOUT,URGENT,28,156.95,113.1,0.0,0.0,3166.7999999999997,4394.599999999999,2025-09-14
ST23,SKU03467,PureLife Spices & Seasoning 2L,Grocery,Spices & Seasoning,PureLife,10.030666666666669,10.030666666666669,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,11,277.32,172.45,0.0,0.0,1896.9499999999998,3050.52,
ST23,SKU03495,ZestyCo Notebooks 500ml,Stationery & Office,Notebooks,ZestyCo,20.123247619047618,20.123247619047618,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21,77.84,45.93,0.0,0.0,964.53,1634.64,
ST23,SKU03516,GoldenHarvest Laundry 250ml,Home Care,Laundry,GoldenHarvest,2.0464,2.0464,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3,143.34,108.53,0.0,0.0,325.59000000000003,430.02,
ST23,SKU03610,GreenValley Frozen Vegetables 500g,Frozen Foods,Frozen Vegetables,GreenValley,16.025133333333336,16.025133333333336,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,462.94,310.94,0.0,0.0,5285.98,7869.98,
ST23,SKU03650,NatureBlend Spices & Seasoning Pack of 12,Grocery,Spices & Seasoning,NatureBlend,11.027066666666666,11.027066666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12,250.71,188.04,0.0,0.0,2256.48,3008.52,
ST23,SKU03676,QuickBite Home Decor 1kg,Home & Kitchen,Home Decor,QuickBite,18.004,18.004,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19,1392.72,1024.2,0.0,0.0,19459.8,26461.68,
ST23,SKU03689,SparkleClean Office Supplies 500ml,Stationery & Office,Office Supplies,SparkleClean,20.938109523809526,20.938109523809526,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21,368.35,245.71,0.0,0.0,5159.91,7735.35,
ST23,SKU03788,EliteHome Pest Control 2L,Home Care,Pest Control,EliteHome,13.033733333333336,13.033733333333336,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14,82.95,53.57,0.0,0.0,749.98,1161.3,
ST23,SKU03844,TrueTaste Butter & Ghee 250g,Dairy & Bakery,Butter & Ghee,TrueTaste,16.006,16.006,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,100.64,56.13,0.0,0.0,954.21,1710.88,
ST23,SKU03882,CityFresh Frozen Meat Large,Frozen Foods,Frozen Meat,CityFresh,13.026238095238096,13.026238095238096,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,14,290.83,197.85,0.0,0.0,2769.9,4071.62,
ST23,SKU03884,SoftTouch Butter & Ghee Large,Dairy & Bakery,Butter & Ghee,SoftTouch,12.8494,12.8494,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13,307.65,203.1,0.0,0.0,2640.2999999999997,3999.45,
ST23,SKU03906,GoldenHarvest Bath & Body 250g,Personal Care,Bath & Body,GoldenHarvest,17.816980952380952,17.816980952380952,0.0,1,0.0,77.0,26.0,0.0,-77.0,-26.0,1,0,0,STOCKOUT,URGENT,77,125.53,90.03,0.0,0.0,6932.31,9665.81,2025-12-03
ST23,SKU04046,CleanWave Laundry 250ml,Home Care,Laundry,CleanWave,10.006485714285716,10.006485714285716,0.0,1,0.0,29.0,10.0,0.0,-29.0,-10.0,1,0,0,STOCKOUT,URGENT,29,114.83,69.6,0.0,0.0,2018.3999999999999,3330.07,2025-09-21
ST23,SKU04123,ValueChoice Office Supplies Family Pack,Stationery & Office,Office Supplies,ValueChoice,2.024,2.024,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3,121.48,95.89,0.0,0.0,287.67,364.44,
ST23,SKU04157,PremiumSelect Small Appliances 1L,Electronics & Accessories,Small Appliances,PremiumSelect,1.1312,1.1312,0.0,1,0.0,100.0,25.0,0.0,-100.0,-25.0,1,0,0,STOCKOUT,URGENT,100,2678.35,2028.35,0.0,0.0,202835.0,267835.0,2025-08-29
ST23,SKU04241,ZestyCo Biscuits & Cookies 250ml,Snacks & Confectionery,Biscuits & Cookies,ZestyCo,9.106666666666667,9.106666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10,38.94,23.94,0.0,0.0,239.4,389.4,
ST23,SKU04257,ValueChoice Yogurt 100g,Dairy & Bakery,Yogurt,ValueChoice,8.137933333333333,8.137933333333333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,285.09,158.13,0.0,0.0,1423.17,2565.81,
ST23,SKU04413,PurePlus Flour & Atta Small,Grocery,Flour & Atta,PurePlus,3.0254000000000003,0.06576956521739132,0.4460708941510258,46,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,STOCKOUT,URGENT,4,460.58,359.95,0.0,0.0,1439.8,1842.32,
ST23,SKU04529,PureLife OTC Medicine 1L,Health & Wellness,OTC Medicine,PureLife,30.903266666666664,30.903266666666664,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,31,1190.28,843.03,0.0,0.0,26133.93,36898.68,
ST23,SKU04719,FamilyChoice Writing Instruments 1kg,Stationery & Office,Writing Instruments,FamilyChoice,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0,240.75,158.9,0.0,0.0,0.0,0.0,
ST23,SKU04904,HealthFirst Storage & Containers Large,Home & Kitchen,Storage & Containers,HealthFirst,8.972,8.972,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9,1471.86,895.71,0.0,0.0,8061.39,13246.74,
ST23,SKU04928,GreenValley Sugar & Salt 1L,Grocery,Sugar & Salt,GreenValley,16.09752380952381,16.09752380952381,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17,382.38,305.32,0.0,0.0,5190.44,6500.46,
ST23,SKU04966,ZestyCo Bread 250ml,Dairy & Bakery,Bread,ZestyCo,22.63802857142858,22.63802857142858,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23,121.77,67.15,0.0,0.0,1544.45,2800.71,
