store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
ST01,SKU02747,0,59,15,2025-08-10
ST16,SKU02484,0,32,8,2025-08-07
ST03,SKU03362,352,76,27,2025-06-30
ST20,SKU02946,205,54,23,2025-08-21
ST30,SKU00728,0,30,10,2025-09-20
ST04,SKU04953,253,55,20,2025-09-02
ST21,SKU00932,208,64,22,2025-07-28
ST28,SKU02640,0,92,41,2025-10-06
ST01,SKU02408,125,32,11,2025-07-11
ST05,SKU04958,499,90,27,2025-07-08
ST29,SKU02763,433,74,27,2025-08-09
ST13,SKU04561,149,45,12,2025-05-27
ST12,SKU01874,154,51,24,2025-08-22
ST04,SKU03457,404,71,27,2025-06-17
ST01,SKU02683,0,78,35,2025-08-23
ST02,SKU03274,0,91,30,2025-09-18
ST11,SKU02255,176,33,12,2025-08-11
ST29,SKU02630,440,93,39,2025-07-12
ST30,SKU03619,330,65,29,2025-05-12
ST22,SKU02248,293,72,27,2025-06-06
ST04,SKU02194,342,58,22,2025-07-13
ST07,SKU02626,176,30,14,2025-05-14
ST07,SKU02546,466,92,35,2025-07-23
ST13,SKU03744,304,94,30,2025-06-24
ST09,SKU03600,311,76,27,2025-08-04
ST03,SKU00936,223,38,9,2025-06-20
ST26,SKU02104,107,29,13,2025-06-14
ST07,SKU01441,359,62,26,2025-05-31
ST20,SKU04470,347,81,23,2025-06-20
ST09,SKU00592,502,86,17,2025-08-21
ST20,SKU03281,475,100,29,2025-05-09
ST12,SKU02946,365,85,39,2025-08-22
ST25,SKU04554,410,80,27,2025-06-20
ST11,SKU03743,0,56,12,2025-09-01
ST19,SKU02331,143,30,10,2025-05-20
ST16,SKU03619,201,37,13,2025-08-21
ST21,SKU00173,98,20,9,2025-05-21
ST19,SKU00837,331,93,31,2025-07-31
ST22,SKU04012,0,69,21,2025-09-03
ST24,SKU01287,520,99,46,2025-08-26
ST10,SKU04041,0,40,10,2025-10-02
ST16,SKU00032,312,90,36,2025-06-20
ST11,SKU02675,537,98,26,2025-06-07
ST03,SKU02534,121,22,9,2025-08-07
ST03,SKU01903,164,36,9,2025-07-07
ST27,SKU00654,403,91,43,2025-06-03
ST26,SKU04605,238,48,11,2025-07-24
ST08,SKU04348,0,29,12,2025-10-01
ST21,SKU03837,539,90,38,2025-08-08
ST10,SKU00740,446,83,18,2025-08-12
ST27,SKU04425,416,75,21,2025-08-29
ST17,SKU01645,252,79,37,2025-06-30
ST26,SKU04783,0,64,17,2025-10-10
ST03,SKU04953,450,99,44,2025-07-22
ST01,SKU02648,0,40,11,2025-08-13
ST23,SKU00140,421,78,28,2025-05-21
ST27,SKU04664,210,55,18,2025-06-13
ST29,SKU01224,357,90,27,2025-07-13
ST25,SKU01874,179,57,22,2025-07-06
ST25,SKU02776,0,55,22,2025-10-06
ST26,SKU00953,0,53,16,2025-08-05
ST21,SKU01017,432,77,19,2025-05-10
ST06,SKU00699,99,29,8,2025-08-17
ST21,SKU04636,239,60,30,2025-07-19
ST02,SKU00650,254,72,33,2025-08-07
ST15,SKU03362,242,74,15,2025-05-11
ST19,SKU00832,0,69,30,2025-08-19
ST01,SKU00083,299,61,15,2025-06-26
ST23,SKU04757,254,57,28,2025-08-15
ST13,SKU02386,339,80,32,2025-07-07
ST16,SKU01919,238,74,34,2025-08-12
ST22,SKU04160,133,26,12,2025-06-26
ST21,SKU01363,0,89,33,2025-08-09
ST06,SKU00551,476,97,23,2025-05-06
ST12,SKU02681,223,43,16,2025-06-16
ST19,SKU03129,528,93,22,2025-08-17
ST03,SKU04646,0,72,30,2025-10-03
ST21,SKU04795,177,34,7,2025-07-30
ST24,SKU01256,213,54,22,2025-07-26
ST08,SKU00502,219,63,28,2025-08-29
ST06,SKU01224,419,82,40,2025-08-27
ST13,SKU00062,0,30,15,2025-10-03
ST11,SKU03347,212,47,15,2025-08-21
ST04,SKU04664,374,97,30,2025-06-16
ST09,SKU01834,102,33,8,2025-07-28
ST15,SKU00936,193,47,18,2025-06-28
ST24,SKU01441,362,85,24,2025-06-16
ST22,SKU04499,179,36,16,2025-05-07
ST25,SKU03805,207,64,20,2025-07-08
ST09,SKU01674,151,28,7,2025-06-24
ST28,SKU03362,86,20,9,2025-08-06
ST30,SKU03092,204,44,15,2025-06-27
ST10,SKU04489,0,26,10,2025-10-06
ST01,SKU01179,175,40,19,2025-07-03
ST01,SKU01558,425,98,37,2025-05-22
ST17,SKU04305,0,87,18,2025-08-21
ST01,SKU02268,0,29,8,2025-08-11
ST30,SKU00830,0,58,14,2025-08-27
ST30,SKU01413,190,42,13,2025-07-05
ST01,SKU01407,119,23,10,2025-05-21
ST25,SKU01317,0,75,27,2025-09-20
ST10,SKU04508,0,99,28,2025-08-06
ST23,SKU01986,239,55,23,2025-07-31
ST26,SKU00066,134,29,8,2025-07-30
ST22,SKU02425,100,27,12,2025-06-08
ST25,SKU03150,477,84,23,2025-05-17
ST30,SKU04157,0,34,15,2025-09-24
ST30,SKU01988,0,58,28,2025-08-27
ST14,SKU03600,341,61,13,2025-05-24
ST30,SKU04633,0,79,24,2025-08-13
ST14,SKU04401,316,84,26,2025-06-24
ST09,SKU00823,0,63,31,2025-10-08
ST22,SKU00291,0,65,20,2025-09-17
ST16,SKU03290,284,51,20,2025-05-16
ST28,SKU00936,316,69,34,2025-05-21
ST15,SKU02534,174,55,14,2025-06-02
ST15,SKU01903,175,46,21,2025-07-18
ST14,SKU00592,476,84,36,2025-05-22
ST29,SKU01256,315,62,24,2025-07-28
ST01,SKU00386,87,28,7,2025-08-06
ST22,SKU03884,351,68,15,2025-05-26
ST29,SKU02546,142,33,11,2025-07-19
ST06,SKU00105,167,28,11,2025-08-21
ST04,SKU03425,0,76,20,2025-08-23
ST21,SKU04046,0,93,34,2025-08-12
ST21,SKU01851,276,73,15,2025-07-30
ST16,SKU01038,277,53,17,2025-07-09
ST16,SKU01392,299,86,36,2025-05-09
ST29,SKU01441,172,53,25,2025-07-13
ST25,SKU04561,271,52,15,2025-08-30
ST01,SKU02463,181,46,11,2025-05-20
ST12,SKU01645,165,43,18,2025-07-08
ST07,SKU00728,0,93,25,2025-08-20
ST14,SKU02436,213,37,13,2025-08-17
ST30,SKU01781,389,70,16,2025-07-01
ST20,SKU03578,0,64,15,2025-08-15
ST15,SKU04953,180,60,14,2025-06-09
ST16,SKU03546,0,53,21,2025-08-20
ST13,SKU02570,364,95,31,2025-09-02
ST11,SKU03546,0,34,9,2025-08-23
ST21,SKU03864,187,45,21,2025-07-25
ST07,SKU03743,0,25,7,2025-10-03
ST20,SKU02532,0,42,18,2025-08-28
ST08,SKU04158,287,69,21,2025-07-03
ST13,SKU00264,0,76,30,2025-10-12
ST29,SKU04926,0,54,26,2025-08-30
ST30,SKU01009,0,69,29,2025-08-29
ST01,SKU03839,478,84,31,2025-05-17
ST25,SKU03744,292,59,24,2025-05-17
ST30,SKU03467,317,68,30,2025-06-23
ST08,SKU04670,241,71,18,2025-05-22
ST06,SKU01256,122,28,14,2025-07-06
ST07,SKU03619,220,50,20,2025-05-16
ST23,SKU01413,430,78,34,2025-08-22
ST17,SKU02683,0,48,20,2025-08-06
ST17,SKU02075,114,21,7,2025-06-04
ST06,SKU02626,453,94,22,2025-07-17
ST06,SKU02546,336,75,20,2025-09-02
ST18,SKU00012,216,47,18,2025-07-02
ST02,SKU03548,204,43,19,2025-06-11
ST28,SKU02534,83,21,4,2025-06-21
ST15,SKU02194,113,21,8,2025-05-09
ST12,SKU00385,338,60,20,2025-06-16
ST11,SKU04453,0,39,10,2025-09-09
ST07,SKU00032,175,58,21,2025-06-22
ST06,SKU01441,175,54,18,2025-05-29
ST24,SKU01857,246,65,30,2025-05-11
ST02,SKU00466,122,26,5,2025-06-16
ST19,SKU02472,245,75,21,2025-08-04
ST18,SKU03907,0,84,29,2025-09-14
ST18,SKU01171,404,95,32,2025-08-07
ST27,SKU03292,0,76,25,2025-09-05
ST26,SKU03932,387,83,36,2025-06-17
ST04,SKU04158,279,91,34,2025-05-21
ST21,SKU02088,0,82,21,2025-09-22
ST04,SKU04670,325,94,46,2025-05-08
ST22,SKU00932,286,57,16,2025-06-01
ST06,SKU00376,0,44,20,2025-09-11
ST26,SKU03053,0,69,14,2025-08-27
ST28,SKU02194,110,27,7,2025-08-19
ST18,SKU01042,88,20,5,2025-07-28
ST19,SKU01466,0,84,42,2025-08-09
ST28,SKU04646,0,69,26,2025-09-10
ST14,SKU01834,355,86,28,2025-08-09
ST24,SKU02255,150,44,15,2025-06-16
ST20,SKU00140,380,72,22,2025-05-13
ST28,SKU01048,0,52,26,2025-09-02
ST05,SKU01052,217,43,11,2025-06-10
ST20,SKU01037,0,34,8,2025-08-13
ST14,SKU04106,188,47,15,2025-07-28
ST05,SKU02877,238,43,13,2025-06-26
ST16,SKU01340,105,24,11,2025-05-22
ST14,SKU01457,80,20,4,2025-06-02
ST08,SKU04461,297,64,21,2025-05-30
ST12,SKU00264,0,29,10,2025-10-04
ST10,SKU00169,0,57,17,2025-08-18
ST21,SKU02580,259,50,24,2025-06-28
ST15,SKU01274,0,59,15,2025-09-20
ST21,SKU03548,94,26,6,2025-07-04
ST28,SKU00501,397,96,41,2025-05-21
ST02,SKU00507,165,36,18,2025-05-20
ST08,SKU01167,289,57,22,2025-05-28
ST30,SKU04958,379,73,35,2025-08-18
ST13,SKU00083,117,23,6,2025-05-21
ST02,SKU00502,362,88,39,2025-06-01
ST10,SKU04476,0,38,15,2025-09-02
ST24,SKU04265,113,35,17,2025-05-31
ST12,SKU02075,171,51,21,2025-07-17
ST20,SKU01880,448,86,35,2025-07-28
ST02,SKU02983,0,94,34,2025-08-08
ST24,SKU00317,137,23,5,2025-08-10
ST07,SKU03290,366,61,25,2025-05-15
ST03,SKU04158,403,77,31,2025-07-20
ST24,SKU02675,445,98,42,2025-07-08
ST14,SKU00994,0,63,29,2025-08-30
ST04,SKU04461,183,55,12,2025-05-11
ST05,SKU00075,329,73,18,2025-06-21
ST15,SKU02954,0,53,22,2025-09-20
ST08,SKU02892,0,50,14,2025-08-20
ST03,SKU04670,174,36,15,2025-05-08
ST09,SKU03805,281,61,27,2025-06-07
ST19,SKU01542,155,32,8,2025-05-22
ST22,SKU03837,253,67,15,2025-08-07
ST02,SKU03199,0,35,12,2025-09-18
ST25,SKU04305,0,30,11,2025-10-05
ST07,SKU01392,316,60,19,2025-05-28
ST16,SKU04626,0,69,22,2025-08-17
ST10,SKU01877,242,74,16,2025-07-05
ST07,SKU00830,0,28,10,2025-09-18
ST17,SKU01179,183,37,9,2025-08-01
ST17,SKU01558,463,92,26,2025-08-21
ST17,SKU02268,0,95,36,2025-09-18
ST30,SKU00402,264,61,16,2025-07-12
ST08,SKU04166,0,59,23,2025-09-24
ST05,SKU02141,0,65,18,2025-09-21
ST24,SKU01685,0,81,23,2025-09-20
ST23,SKU00342,250,49,16,2025-07-24
ST22,SKU02558,254,70,14,2025-07-28
ST27,SKU03129,254,75,31,2025-08-14
ST26,SKU02614,0,58,21,2025-08-31
ST21,SKU01032,270,67,20,2025-08-15
ST02,SKU03702,0,88,41,2025-08-29
ST28,SKU04425,228,52,17,2025-07-17
ST08,SKU03961,389,99,36,2025-06-02
ST02,SKU01420,0,37,14,2025-08-15
ST30,SKU01733,78,22,8,2025-06-23
ST11,SKU02566,307,68,26,2025-07-17
ST28,SKU04664,134,23,7,2025-08-28
ST23,SKU04958,387,89,28,2025-08-12
ST29,SKU00032,363,72,21,2025-08-16
ST11,SKU00662,262,78,19,2025-08-18
ST23,SKU04919,157,35,11,2025-06-21
ST11,SKU04562,0,59,25,2025-09-05
ST02,SKU01857,81,22,5,2025-07-15
ST19,SKU02722,566,95,42,2025-08-22
ST26,SKU03292,0,87,39,2025-08-24
ST29,SKU03737,220,55,27,2025-05-16
ST17,SKU02463,187,38,8,2025-06-01
ST06,SKU03743,0,71,25,2025-10-09
ST26,SKU02999,109,24,12,2025-07-18
ST14,SKU00972,151,36,9,2025-05-23
ST05,SKU03357,346,72,15,2025-08-26
ST09,SKU02681,173,40,16,2025-07-18
ST25,SKU02075,400,70,27,2025-06-11
ST20,SKU01179,357,79,27,2025-06-28
ST20,SKU01558,435,100,47,2025-08-23
ST12,SKU00584,144,38,13,2025-08-17
ST21,SKU00502,357,61,13,2025-07-07
ST22,SKU03362,136,24,7,2025-06-25
ST05,SKU01790,318,89,19,2025-05-12
ST12,SKU00083,242,64,31,2025-07-26
ST08,SKU02436,350,86,20,2025-06-23
ST07,SKU04955,274,75,25,2025-06-08
ST19,SKU02829,296,65,24,2025-08-10
ST28,SKU03807,247,45,17,2025-05-07
ST06,SKU02675,98,32,16,2025-08-20
ST19,SKU01915,298,58,16,2025-05-23
ST18,SKU00598,205,39,18,2025-08-31
ST09,SKU04048,230,58,27,2025-07-21
ST01,SKU00740,208,39,12,2025-06-30
ST27,SKU00706,518,89,31,2025-08-27
ST27,SKU02014,249,78,30,2025-08-29
ST16,SKU01684,284,56,15,2025-08-15
ST20,SKU02277,342,83,23,2025-07-03
ST23,SKU04321,0,20,9,2025-10-11
ST08,SKU02014,103,33,12,2025-07-20
ST16,SKU04016,0,50,14,2025-10-01
ST24,SKU00858,95,25,11,2025-08-17
ST12,SKU00416,0,58,24,2025-08-29
ST15,SKU04670,259,76,23,2025-05-17
ST01,SKU01981,538,91,40,2025-07-08
ST22,SKU01851,274,61,26,2025-06-17
ST12,SKU03592,293,74,36,2025-05-30
ST19,SKU00524,216,43,9,2025-08-12
ST04,SKU01651,157,30,11,2025-08-22
ST23,SKU04824,0,56,13,2025-08-12
ST26,SKU02331,234,66,22,2025-08-14
ST30,SKU04126,0,52,21,2025-08-12
ST02,SKU03941,296,60,19,2025-08-22
ST24,SKU00421,256,83,37,2025-07-25
ST26,SKU00837,386,100,27,2025-08-13
ST03,SKU00631,307,84,28,2025-08-10
ST10,SKU01678,548,93,25,2025-07-16
ST14,SKU01347,217,39,8,2025-08-28
ST09,SKU04392,143,42,13,2025-06-15
ST27,SKU02472,209,39,14,2025-07-15
ST13,SKU04442,185,56,21,2025-05-20
ST21,SKU02103,428,79,36,2025-06-25
ST04,SKU02014,302,100,29,2025-08-12
ST19,SKU04856,313,73,22,2025-06-28
ST17,SKU03230,158,42,11,2025-07-26
ST01,SKU00012,258,51,23,2025-06-11
ST03,SKU04166,0,64,22,2025-09-29
ST28,SKU04352,159,52,17,2025-07-12
ST14,SKU03805,380,84,32,2025-05-18
ST19,SKU02686,325,81,30,2025-07-22
ST16,SKU02248,380,65,27,2025-07-22
ST19,SKU04470,233,44,11,2025-06-09
ST02,SKU04265,268,46,13,2025-08-26
ST22,SKU01903,113,32,7,2025-07-13
ST12,SKU00386,419,99,42,2025-08-13
ST19,SKU03870,0,27,10,2025-09-27
ST19,SKU03281,158,51,25,2025-07-24
ST01,SKU02543,0,25,8,2025-09-09
ST29,SKU03290,128,38,16,2025-08-29
ST12,SKU00484,0,50,22,2025-08-27
ST28,SKU02614,0,53,25,2025-09-15
ST17,SKU00342,272,59,13,2025-08-08
ST21,SKU04670,148,25,7,2025-05-13
ST09,SKU00069,374,93,34,2025-05-20
ST03,SKU04154,0,70,26,2025-08-20
ST09,SKU01582,413,83,35,2025-07-29
ST07,SKU04847,0,44,21,2025-08-12
ST25,SKU00083,161,41,16,2025-07-19
ST12,SKU02463,387,66,28,2025-07-13
ST03,SKU03961,144,30,6,2025-06-18
ST07,SKU04626,0,99,42,2025-08-12
ST06,SKU01438,0,46,9,2025-10-08
ST30,SKU03642,106,29,14,2025-06-20
ST22,SKU04953,248,44,19,2025-06-05
ST30,SKU03284,145,48,16,2025-08-01
ST18,SKU02381,0,28,10,2025-08-12
ST27,SKU01371,0,21,6,2025-08-14
ST05,SKU01678,109,21,6,2025-05-15
ST08,SKU00585,257,47,23,2025-06-21
ST19,SKU00531,0,75,30,2025-08-22
ST29,SKU03546,0,81,26,2025-09-10
ST07,SKU02329,474,79,17,2025-07-04
ST08,SKU01170,0,68,20,2025-09-12
ST08,SKU01457,376,77,18,2025-05-27
ST11,SKU04607,154,47,12,2025-06-10
ST26,SKU03129,237,40,9,2025-07-09
ST06,SKU03290,183,36,9,2025-08-23
ST30,SKU00050,0,36,18,2025-08-09
ST02,SKU00855,289,67,15,2025-08-09
ST16,SKU00929,0,59,22,2025-10-06
ST01,SKU01042,168,39,19,2025-06-19
ST22,SKU02194,298,99,39,2025-06-03
ST11,SKU04012,0,93,19,2025-08-27
ST27,SKU04756,0,49,19,2025-09-14
ST30,SKU01158,270,53,26,2025-07-09
ST15,SKU04461,322,56,24,2025-05-20
ST08,SKU00823,0,30,7,2025-08-31
ST20,SKU03230,367,91,20,2025-07-26
ST26,SKU02290,111,23,10,2025-05-24
ST18,SKU00775,191,42,18,2025-08-20
ST25,SKU03592,178,30,13,2025-07-15
ST10,SKU02763,83,20,8,2025-07-15
ST30,SKU04693,140,35,11,2025-05-19
ST08,SKU04756,0,23,8,2025-08-22
ST22,SKU04646,0,45,19,2025-08-13
ST07,SKU02365,164,32,16,2025-07-22
ST10,SKU02630,86,23,11,2025-07-11
ST04,SKU00585,319,76,30,2025-08-11
ST05,SKU00328,0,93,26,2025-08-18
ST03,SKU01651,554,98,24,2025-07-25
ST18,SKU02840,0,45,11,2025-10-11
ST10,SKU04145,465,82,37,2025-05-18
ST27,SKU01828,178,45,11,2025-08-20
ST30,SKU03291,287,68,33,2025-05-07
ST04,SKU03740,193,55,25,2025-08-20
ST16,SKU01104,198,47,19,2025-07-19
ST05,SKU00650,228,44,14,2025-06-08
ST18,SKU00237,148,39,19,2025-08-04
ST03,SKU02014,317,68,25,2025-08-13
ST14,SKU04048,165,35,12,2025-07-18
ST25,SKU00386,389,65,28,2025-07-05
ST02,SKU01030,0,59,24,2025-08-04
ST04,SKU00079,0,79,17,2025-08-30
ST02,SKU03600,225,65,25,2025-07-19
ST16,SKU04160,139,38,19,2025-07-01
ST09,SKU02570,537,94,45,2025-05-11
ST16,SKU04222,159,34,16,2025-06-20
ST20,SKU03491,192,50,19,2025-06-10
ST21,SKU04414,345,84,31,2025-05-31
ST25,SKU02463,550,94,33,2025-06-10
ST07,SKU00254,0,30,14,2025-10-03
ST17,SKU00986,336,66,27,2025-06-09
ST04,SKU04663,0,44,21,2025-09-02
ST15,SKU04166,0,87,23,2025-08-12
ST27,SKU01189,0,64,14,2025-08-25
ST26,SKU00706,256,58,14,2025-06-04
ST23,SKU01158,274,47,16,2025-08-01
ST17,SKU03036,318,98,41,2025-08-26
ST27,SKU04140,0,98,23,2025-08-23
ST30,SKU02877,89,23,8,2025-08-15
ST14,SKU02950,0,60,27,2025-09-06
ST25,SKU02253,201,51,12,2025-06-16
ST16,SKU04499,460,91,26,2025-08-19
ST15,SKU04154,0,54,19,2025-09-29
ST13,SKU04710,0,66,32,2025-08-18
ST15,SKU03961,298,56,15,2025-07-15
ST30,SKU00437,153,31,14,2025-07-24
ST23,SKU03693,0,51,20,2025-08-08
ST20,SKU04346,0,64,13,2025-09-20
ST17,SKU04041,0,92,38,2025-09-06
ST10,SKU01224,383,77,36,2025-06-09
ST16,SKU02425,134,28,8,2025-06-09
ST14,SKU03991,127,41,10,2025-06-26
ST15,SKU04401,415,70,23,2025-06-13
ST26,SKU02472,312,87,39,2025-08-06
ST03,SKU00449,98,22,6,2025-06-27
ST28,SKU00832,0,21,6,2025-08-18
ST13,SKU00965,126,34,11,2025-06-05
ST16,SKU00291,0,47,21,2025-08-09
ST07,SKU02248,198,52,17,2025-07-10
ST23,SKU03851,0,49,13,2025-10-01
ST24,SKU01567,440,94,43,2025-07-11
ST17,SKU01762,85,20,5,2025-08-20
ST14,SKU00069,487,85,26,2025-06-28
ST03,SKU00585,240,55,21,2025-07-05
ST19,SKU03578,0,24,9,2025-08-11
ST30,SKU03504,453,78,30,2025-07-03
ST03,SKU03416,454,98,21,2025-07-28
ST16,SKU03884,116,25,7,2025-05-15
ST06,SKU01340,465,87,26,2025-07-26
ST10,SKU01287,491,98,29,2025-08-20
ST28,SKU04154,0,84,34,2025-08-12
ST05,SKU04318,0,71,22,2025-09-16
ST02,SKU04453,0,40,16,2025-08-09
ST28,SKU03129,324,94,19,2025-07-17
ST19,SKU03800,0,78,19,2025-08-27
ST15,SKU02436,324,78,19,2025-06-26
ST27,SKU01874,200,42,15,2025-05-21
ST28,SKU03961,126,24,8,2025-07-01
ST03,SKU03740,187,40,15,2025-08-03
ST25,SKU02247,0,84,30,2025-09-06
ST07,SKU04126,0,33,15,2025-08-04
ST07,SKU00845,0,36,9,2025-10-06
ST10,SKU01662,0,73,15,2025-08-19
ST03,SKU02794,302,59,27,2025-07-20
ST08,SKU01874,285,51,18,2025-08-02
ST30,SKU02141,0,65,25,2025-08-30
ST23,SKU02877,318,63,17,2025-05-25
ST27,SKU00942,0,59,18,2025-08-31
ST09,SKU00462,321,65,18,2025-08-18
ST30,SKU02462,0,47,22,2025-08-21
ST21,SKU03600,166,30,14,2025-07-18
ST25,SKU04653,492,82,37,2025-05-20
ST15,SKU02014,358,69,21,2025-05-12
ST29,SKU02329,170,37,14,2025-08-05
ST03,SKU02046,0,62,14,2025-09-12
ST15,SKU03476,0,39,13,2025-09-27
ST27,SKU02946,308,91,36,2025-07-09
ST23,SKU03179,178,39,19,2025-07-30
ST13,SKU00012,288,58,17,2025-06-01
ST04,SKU01874,195,52,11,2025-05-15
ST04,SKU02776,0,70,26,2025-09-20
ST01,SKU00002,0,87,39,2025-09-27
ST22,SKU03425,0,96,22,2025-09-09
ST13,SKU03907,0,55,13,2025-09-14
ST20,SKU00401,183,50,16,2025-06-24
ST18,SKU01915,113,32,11,2025-06-20
ST27,SKU03277,202,37,15,2025-05-30
ST05,SKU01662,0,38,15,2025-09-24
ST29,SKU04562,0,49,15,2025-09-25
ST09,SKU02387,554,99,35,2025-06-17
ST26,SKU04118,65,20,10,2025-05-21
ST12,SKU04107,328,82,22,2025-07-10
ST18,SKU04566,362,70,21,2025-06-18
ST10,SKU01256,243,72,32,2025-08-11
ST27,SKU01317,0,85,30,2025-08-04
ST06,SKU01423,522,91,21,2025-07-06
ST30,SKU03357,471,99,28,2025-07-17
ST30,SKU00419,208,67,14,2025-08-16
ST30,SKU03063,0,25,11,2025-08-25
ST06,SKU02329,440,80,18,2025-05-25
ST10,SKU02546,459,92,22,2025-05-16
ST26,SKU01828,361,61,19,2025-08-02
ST22,SKU00571,267,71,21,2025-08-08
ST06,SKU02541,199,39,9,2025-05-30
ST22,SKU02176,0,42,16,2025-08-29
ST28,SKU00706,414,82,33,2025-07-10
ST30,SKU01790,377,76,29,2025-05-25
ST10,SKU01441,286,70,23,2025-08-12
ST28,SKU02014,264,61,13,2025-06-24
ST16,SKU00932,307,83,33,2025-07-15
ST07,SKU00050,0,90,42,2025-09-30
ST28,SKU03476,0,26,6,2025-08-31
ST27,SKU02686,82,25,5,2025-08-28
ST04,SKU02946,235,65,18,2025-06-28
ST18,SKU04571,0,24,10,2025-08-27
ST19,SKU00140,477,93,32,2025-06-28
ST27,SKU03870,0,92,31,2025-09-29
ST12,SKU00965,431,100,40,2025-07-16
ST07,SKU04160,315,60,25,2025-05-11
ST05,SKU01187,292,63,17,2025-07-04
ST12,SKU00740,478,98,29,2025-08-03
ST07,SKU04222,393,93,24,2025-07-02
ST29,SKU03493,202,52,14,2025-08-02
ST30,SKU00173,139,27,6,2025-07-25
ST19,SKU04757,275,54,19,2025-05-11
ST24,SKU02248,242,52,20,2025-08-06
ST11,SKU04073,285,48,14,2025-05-13
ST20,SKU02543,0,34,15,2025-10-03
ST04,SKU01317,0,73,22,2025-09-01
ST15,SKU00585,158,37,17,2025-05-30
ST26,SKU01189,0,45,15,2025-09-15
ST22,SKU04670,144,44,21,2025-06-30
ST09,SKU02104,319,69,30,2025-06-17
ST07,SKU04499,179,39,9,2025-05-31
ST20,SKU04508,0,56,11,2025-08-08
ST23,SKU01877,323,92,34,2025-05-28
ST14,SKU04901,251,45,12,2025-05-15
ST05,SKU01441,196,46,19,2025-06-10
ST13,SKU02068,0,56,21,2025-10-10
ST12,SKU00860,210,37,9,2025-06-03
ST03,SKU02172,109,25,6,2025-08-13
ST23,SKU03357,272,62,18,2025-09-01
ST23,SKU00419,562,99,34,2025-07-10
ST05,SKU00507,285,85,27,2025-08-11
ST30,SKU04636,85,27,6,2025-06-03
ST21,SKU01834,305,68,28,2025-07-13
ST18,SKU02079,0,55,26,2025-08-20
ST01,SKU02526,0,38,11,2025-08-21
ST01,SKU01191,144,33,10,2025-06-19
ST23,SKU01790,372,87,41,2025-07-27
ST11,SKU00177,0,31,14,2025-10-09
ST28,SKU00585,444,75,20,2025-06-11
ST07,SKU00291,0,70,29,2025-09-21
ST25,SKU04710,0,31,11,2025-09-01
ST26,SKU02722,113,30,11,2025-08-23
ST29,SKU02248,346,85,31,2025-06-13
ST07,SKU03884,367,63,18,2025-08-31
ST02,SKU01567,342,83,35,2025-05-07
ST27,SKU03822,311,67,18,2025-07-13
ST05,SKU00376,0,92,19,2025-09-19
ST15,SKU03259,0,88,26,2025-08-17
ST01,SKU00721,362,89,25,2025-08-30
ST28,SKU03740,213,37,15,2025-06-28
ST18,SKU04350,0,65,30,2025-10-08
ST14,SKU03311,209,38,16,2025-07-20
ST19,SKU00691,319,55,25,2025-07-25
ST01,SKU02840,0,93,31,2025-09-09
ST02,SKU00662,308,56,24,2025-05-28
ST02,SKU00972,110,23,7,2025-06-22
ST01,SKU02514,284,81,36,2025-06-20
ST18,SKU04741,138,41,14,2025-06-16
ST28,SKU04756,0,90,45,2025-10-01
ST26,SKU02829,385,93,33,2025-08-07
ST18,SKU04798,190,60,29,2025-08-17
ST23,SKU01339,378,87,34,2025-09-02
ST25,SKU00740,109,20,7,2025-08-25
ST16,SKU04636,304,88,43,2025-06-14
ST16,SKU01017,463,91,31,2025-07-26
ST07,SKU03173,193,59,20,2025-07-17
ST26,SKU01915,349,91,40,2025-08-11
ST23,SKU04249,234,44,18,2025-05-10
ST15,SKU04152,361,85,40,2025-07-24
ST26,SKU04566,283,70,27,2025-07-30
ST25,SKU01762,232,50,15,2025-05-21
ST06,SKU02248,223,67,17,2025-06-30
ST07,SKU02055,178,52,13,2025-08-20
ST12,SKU01803,292,72,30,2025-05-14
ST09,SKU04532,363,77,21,2025-07-09
ST20,SKU01052,416,87,42,2025-07-22
ST29,SKU02660,0,46,16,2025-08-24
ST22,SKU04461,136,41,18,2025-06-05
ST25,SKU00954,222,57,19,2025-08-22
ST03,SKU03150,409,79,23,2025-07-06
ST06,SKU00845,0,81,20,2025-09-07
ST27,SKU00251,349,94,43,2025-05-25
ST19,SKU01558,253,44,21,2025-09-02
ST20,SKU02898,0,78,34,2025-09-18
ST26,SKU03277,313,61,27,2025-06-01
ST02,SKU00170,167,34,14,2025-07-01
ST19,SKU04157,0,91,34,2025-08-28
ST08,SKU00539,0,98,20,2025-09-14
ST14,SKU04768,415,87,41,2025-05-28
ST27,SKU00500,0,63,17,2025-09-29
ST07,SKU04362,0,27,6,2025-10-02
ST30,SKU02355,0,42,17,2025-08-20
ST29,SKU02340,0,78,17,2025-09-02
ST25,SKU00012,375,92,22,2025-06-08
ST30,SKU00650,392,68,33,2025-07-16
ST11,SKU03362,320,68,26,2025-06-11
ST08,SKU04315,0,94,24,2025-08-11
ST07,SKU00932,285,50,16,2025-05-29
ST15,SKU02172,540,100,36,2025-06-03
ST23,SKU01678,418,72,27,2025-08-21
ST03,SKU04561,490,85,26,2025-05-30
ST02,SKU01347,257,45,12,2025-06-21
ST26,SKU02686,376,78,27,2025-07-31
ST09,SKU00066,255,65,21,2025-07-05
ST11,SKU02351,225,41,13,2025-07-03
ST19,SKU02277,307,57,15,2025-06-21
ST23,SKU04215,167,35,16,2025-06-01
